acel_x,acel_y,acel_z,gyro_x,gyro_y,gyro_z,solo,nivel,user_id0.554474,-0.577254,-0.527612,0.011012,-0.062707,0.018622,3.000000,5.000000,1.000000
0.270327,-0.240020,-0.573166,-0.090224,2.230043,0.078771,3.000000,5.000000,1.000000
-0.017032,-0.074539,-1.742878,0.688323,2.774324,0.206747,3.000000,5.000000,1.000000
0.085099,-0.357014,-1.464490,-0.208121,1.179354,0.217743,3.000000,5.000000,1.000000
0.132618,-0.346400,-0.898314,-0.841894,0.122558,-0.093799,3.000000,5.000000,1.000000
0.062309,-0.036666,-1.516793,-0.574640,-0.180126,-0.443214,3.000000,5.000000,1.000000
0.011880,-0.057894,-2.361116,1.956480,-1.518532,-0.781328,3.000000,5.000000,1.000000
0.517380,-0.656858,-1.108008,2.168755,-3.441230,-0.450239,3.000000,5.000000,1.000000
0.131406,-0.723195,0.455226,-0.526688,-2.707276,-0.417252,3.000000,5.000000,1.000000
0.349607,-0.440961,-0.212346,-0.183687,-0.482199,0.117561,3.000000,5.000000,1.000000
0.572657,-0.417080,-0.805518,-0.261572,0.159820,0.184756,3.000000,5.000000,1.000000
0.590598,-0.294296,-0.839744,-0.084116,0.125612,0.262030,3.000000,5.000000,1.000000
0.572415,-0.301532,-0.808410,-0.108550,0.080102,0.220491,3.000000,5.000000,1.000000
0.584295,-0.199494,-0.765748,0.103420,0.074299,0.175898,3.000000,5.000000,1.000000
0.631572,-0.375830,-0.800697,-0.096944,0.070939,0.150242,3.000000,5.000000,1.000000
0.590598,-0.225787,-0.764061,-0.188276,-0.086047,0.187212,3.000000,5.000000,1.000000
0.620904,-0.308045,-0.787199,0.196874,-0.089712,-0.010098,3.000000,5.000000,1.000000
0.594720,-0.400194,-0.784066,-0.140323,-0.159962,-0.166479,3.000000,5.000000,1.000000
0.542836,-0.201424,-0.737547,-0.304035,-0.251591,-0.245892,3.000000,5.000000,1.000000
0.544049,-0.155832,-0.796358,0.365778,-0.181037,-0.315836,3.000000,5.000000,1.000000
0.492408,-0.255699,-0.711275,0.081115,-0.180120,-0.387918,3.000000,5.000000,1.000000
0.428644,-0.013026,-0.669577,0.181603,-0.098875,-0.222984,3.000000,5.000000,1.000000
0.530472,-0.295984,-0.798769,1.442734,-0.006634,-0.197939,3.000000,5.000000,1.000000
0.179652,-1.090100,-0.126299,-0.118027,-0.073524,-0.021093,3.000000,5.000000,1.000000
-0.026905,-0.202147,0.678696,-1.404814,1.617351,0.042437,3.000000,5.000000,1.000000
0.399308,-0.422387,-1.102706,-0.527917,4.239795,0.222948,3.000000,5.000000,1.000000
0.084129,-0.159933,-2.859322,0.819040,3.810663,0.530824,3.000000,5.000000,1.000000
0.212868,-0.271379,-1.373622,-0.276852,0.529094,0.625813,3.000000,5.000000,1.000000
0.199291,-0.304427,-0.987494,0.045380,-0.002664,0.278231,3.000000,5.000000,1.000000
0.185229,-0.336993,-0.911570,0.007201,-0.011521,0.167664,3.000000,5.000000,1.000000
0.203170,-0.364251,-0.908196,-0.211793,-0.031377,0.188770,3.000000,5.000000,1.000000
0.188623,-0.275239,-0.925791,-0.050219,-0.009691,0.164946,3.000000,5.000000,1.000000
0.212625,-0.336751,-0.872765,-0.018456,0.000693,0.166501,3.000000,5.000000,1.000000
0.227657,-0.364975,-0.851795,-0.190720,-0.139501,0.195517,3.000000,5.000000,1.000000
0.194927,-0.194911,-0.871077,0.009949,-0.082385,0.132904,3.000000,5.000000,1.000000
0.199048,-0.373418,-0.858544,0.117156,-0.058867,0.059905,3.000000,5.000000,1.000000
0.148862,-0.285129,-0.799974,-0.023637,-0.085450,0.158572,3.000000,5.000000,1.000000
0.107646,-0.209384,-0.828174,0.148627,-0.046049,0.078549,3.000000,5.000000,1.000000
0.125345,-0.199253,-0.815641,0.302894,0.036411,-0.006966,3.000000,5.000000,1.000000
0.154196,-0.153902,-0.830585,0.221038,0.161333,-0.073550,3.000000,5.000000,1.000000
0.168985,-0.289712,-0.943868,0.595804,0.277398,0.017163,3.000000,5.000000,1.000000
0.273237,-0.447715,-0.903857,0.320915,0.288699,-0.017961,3.000000,5.000000,1.000000
0.131406,-0.410566,-1.057151,-0.182133,0.325045,-0.098901,3.000000,5.000000,1.000000
0.228142,-0.457606,-1.497993,0.005403,0.061151,-0.159377,3.000000,5.000000,1.000000
0.140376,-0.608372,-1.623569,-0.909368,-1.106518,-0.412580,3.000000,5.000000,1.000000
0.302815,0.642186,-2.185647,0.319693,-2.540524,0.170491,3.000000,5.000000,1.000000
0.418462,-0.385238,-1.008223,4.724947,-3.657796,-0.249785,3.000000,5.000000,1.000000
-0.280158,-2.247743,0.971619,0.266242,-2.936670,-0.747945,3.000000,5.000000,1.000000
-0.099475,0.163885,2.274423,-2.818627,2.051350,1.230953,3.000000,5.000000,1.000000
-0.251526,-0.801594,-0.409508,-0.835148,6.112993,0.516546,3.000000,5.000000,1.000000
-0.339152,0.877210,-3.938407,-1.677837,5.611473,0.426138,3.000000,5.000000,1.000000
0.115889,-0.560127,-3.036960,2.526443,-0.758935,0.619171,3.000000,5.000000,1.000000
0.154196,-0.924378,-0.073514,-2.201348,-2.625129,-0.205802,3.000000,5.000000,1.000000
0.498954,0.733476,-1.097885,-3.888558,-1.274811,0.123759,3.000000,5.000000,1.000000
-0.155013,0.140334,-3.350056,4.841012,-2.311144,-0.689608,3.000000,5.000000,1.000000
-0.040975,-1.275361,0.257588,3.027964,-5.079279,-1.331016,3.000000,5.000000,1.000000
-0.585988,-1.431193,2.774489,-4.044023,-2.552130,0.079777,3.000000,5.000000,1.000000
-0.379140,-0.656858,0.761553,-0.719389,4.184797,0.752645,3.000000,5.000000,1.000000
0.626723,0.326070,-3.594218,-1.973801,5.586428,-0.531394,3.000000,5.000000,1.000000
0.144013,-0.426729,-4.135327,2.801028,0.273732,-0.028957,3.000000,5.000000,1.000000
0.351304,-0.966351,0.217865,-0.023613,-3.261650,-0.602865,3.000000,5.000000,1.000000
0.519077,-0.033048,0.212504,-2.384913,-1.520990,-0.097679,3.000000,5.000000,1.000000
0.597629,0.082064,-2.782916,0.847786,-0.709455,-0.797120,3.000000,5.000000,1.000000
0.682485,-0.604753,-1.346868,2.780564,-3.286390,-0.025903,3.000000,5.000000,1.000000
-0.266829,-1.306479,1.063249,-0.603019,-3.171242,-0.798647,3.000000,5.000000,1.000000
0.101100,-0.546135,0.916056,-1.494577,0.601767,0.171712,3.000000,5.000000,1.000000
1.023849,-0.248463,-1.287575,-1.451816,2.760870,-0.308428,3.000000,5.000000,1.000000
0.937538,-0.215656,-2.752547,0.604051,1.100233,-0.480997,3.000000,5.000000,1.000000
0.762007,-0.426246,-1.248287,0.083899,-2.259831,-0.583928,3.000000,5.000000,1.000000
0.172379,-0.237366,0.185453,0.334354,-2.283960,-0.504210,3.000000,5.000000,1.000000
0.401975,-0.446027,-0.168720,0.683158,-0.767182,-0.398530,3.000000,5.000000,1.000000
0.588416,-0.360633,-0.421800,0.493484,-0.015818,-0.113867,3.000000,5.000000,1.000000
0.625268,-0.267520,-0.533878,0.499593,0.105745,-0.217714,3.000000,5.000000,1.000000
0.632056,-0.316730,-0.558704,0.533801,0.126514,-0.275441,3.000000,5.000000,1.000000
0.597144,-0.387650,-0.543037,0.937583,0.209592,-0.205192,3.000000,5.000000,1.000000
0.628662,-0.346159,-0.577746,0.636426,0.271289,-0.147465,3.000000,5.000000,1.000000
0.652664,-0.261006,-0.785271,0.858781,0.210202,-0.174954,3.000000,5.000000,1.000000
0.376519,-0.633218,-0.333825,1.044484,0.264264,-0.066525,3.000000,5.000000,1.000000
0.277843,-0.214209,-0.149920,0.059159,1.321061,0.131701,3.000000,5.000000,1.000000
0.765887,-0.223375,-1.106803,0.643451,2.369306,0.417280,3.000000,5.000000,1.000000
0.576779,-0.495719,-1.580907,0.162395,1.490271,0.476840,3.000000,5.000000,1.000000
0.459920,0.013596,-1.010151,-0.032776,0.264264,0.263037,3.000000,5.000000,1.000000
0.550110,-0.201665,-0.881200,1.735068,0.077339,0.038238,3.000000,5.000000,1.000000
0.375549,-1.047403,-0.438431,0.809607,0.055654,0.039765,3.000000,5.000000,1.000000
-0.307310,-0.413944,0.770082,-2.273736,0.843975,-0.000246,3.000000,5.000000,1.000000
0.627935,-0.204560,-0.117140,-0.466185,3.729703,0.649409,3.000000,5.000000,1.000000
-0.607709,0.190835,-2.393896,0.116580,5.228766,0.255706,3.000000,5.000000,1.000000
-0.481823,-0.562780,-2.021025,0.095200,2.679014,0.921549,3.000000,5.000000,1.000000
-0.336190,0.098574,-1.370007,-1.286577,0.217533,0.448740,3.000000,5.000000,1.000000
-0.422336,0.148832,-1.488593,-0.298808,-0.802001,-0.183506,3.000000,5.000000,1.000000
-0.134032,-0.230612,-1.450028,1.972083,-1.799544,-0.233597,3.000000,5.000000,1.000000
0.316149,-0.398988,-0.326353,0.151399,-2.353904,-0.576903,3.000000,5.000000,1.000000
0.125829,-0.345194,-0.155704,-0.069734,-1.302605,-0.271776,3.000000,5.000000,1.000000
0.175531,-0.299844,-0.843118,-0.173581,0.000065,-0.137691,3.000000,5.000000,1.000000
0.222080,-0.416838,-0.995689,0.077179,0.135982,0.017163,3.000000,5.000000,1.000000
0.216019,-0.380413,-1.025818,-0.131435,0.114612,0.143312,3.000000,5.000000,1.000000
0.195654,-0.396817,-1.065828,-0.001627,0.035811,0.280145,3.000000,5.000000,1.000000
0.232748,-0.407431,-0.946278,-0.275905,-0.077505,0.316797,3.000000,5.000000,1.000000
0.232021,-0.336751,-0.951581,-0.578894,-0.207314,0.345508,3.000000,5.000000,1.000000
0.186926,-0.325173,-0.942904,-0.345544,-0.256794,0.509831,3.000000,5.000000,1.000000
0.285116,-0.305633,-0.981709,-0.386472,-0.296806,0.525408,3.000000,5.000000,1.000000
0.314937,-0.352190,-0.977853,-0.293620,-0.346591,0.624063,3.000000,5.000000,1.000000
0.308876,-0.255941,-0.924104,-0.690377,-0.434556,0.405678,3.000000,5.000000,1.000000
0.287056,-0.203836,-0.781174,-0.428621,-0.302303,0.388269,3.000000,5.000000,1.000000
0.217232,-0.206972,-0.750322,-0.631734,-0.185628,0.046490,3.000000,5.000000,1.000000
0.225475,-0.105898,-0.753937,0.102526,0.001908,0.042824,3.000000,5.000000,1.000000
0.266206,-0.339646,-0.702116,0.103145,0.116445,-0.130047,3.000000,5.000000,1.000000
0.208746,-0.247257,-0.776112,0.090623,0.164092,-0.284901,3.000000,5.000000,1.000000
0.250204,-0.386203,-0.785753,0.447368,0.241367,-0.181665,3.000000,5.000000,1.000000
0.307664,-0.316971,-0.853241,0.094899,0.220292,-0.269019,3.000000,5.000000,1.000000
0.291662,-0.345436,-0.844323,0.619632,0.248392,-0.234199,3.000000,5.000000,1.000000
0.232748,-0.509710,-0.880236,0.545412,0.241978,-0.202740,3.000000,5.000000,1.000000
0.358820,-0.437343,-0.950617,-0.067286,0.156151,-0.013066,3.000000,5.000000,1.000000
0.320998,-0.890847,-0.651018,0.361541,0.214489,-0.092479,3.000000,5.000000,1.000000
0.285601,0.187921,-2.454153,-2.025720,-0.032606,-0.457165,3.000000,5.000000,1.000000
0.333363,-0.247015,-2.721454,5.215477,-2.704531,0.379415,3.000000,5.000000,1.000000
0.040731,-1.270296,0.851964,2.166954,-4.777808,-0.875913,3.000000,5.000000,1.000000
-0.413943,-1.695094,2.358254,-2.656438,-1.175535,1.289909,3.000000,5.000000,1.000000
0.029578,-0.101074,0.866830,-1.027261,4.646927,0.815573,3.000000,5.000000,1.000000
-0.206601,-0.174165,-2.981282,-1.774043,6.675916,0.225477,3.000000,5.000000,1.000000
-2.459717,-0.026052,-4.189318,1.150169,3.010419,-1.062838,3.000000,5.000000,1.000000
0.375549,-0.560127,-0.877103,1.456823,-2.633976,0.238305,3.000000,5.000000,1.000000
0.453374,-0.164034,-0.130155,-3.734921,-2.308385,-0.362481,3.000000,5.000000,1.000000
-0.104905,0.662581,-2.333398,0.413160,-1.602835,-1.130033,3.000000,5.000000,1.000000
0.971723,-0.367387,-2.201555,5.309855,-3.645569,0.110939,3.000000,5.000000,1.000000
-0.453684,-2.218313,1.451215,-0.122569,-4.291864,-0.950439,3.000000,5.000000,1.000000
-0.328538,-0.272103,2.370683,-3.393447,0.596280,0.598715,3.000000,5.000000,1.000000
0.516652,-0.614885,-0.799733,-0.364166,5.215642,-0.339879,3.000000,5.000000,1.000000
0.249234,0.039332,-4.162082,-2.698282,4.533611,-0.699984,3.000000,5.000000,1.000000
0.545503,0.100759,-4.406003,3.967174,-2.053654,1.103595,3.000000,5.000000,1.000000
0.098918,-0.863347,0.480570,3.487033,-4.950072,-0.772983,3.000000,5.000000,1.000000
-0.301880,-1.650709,1.963709,-2.753566,-2.469959,-0.293453,3.000000,5.000000,1.000000
-0.413697,-0.019781,1.226770,-1.130802,2.510731,0.596883,3.000000,5.000000,1.000000
0.691941,-0.100109,-2.711089,-1.005880,5.021082,-0.303533,3.000000,5.000000,1.000000
-0.026658,-0.085394,-4.262832,1.844111,1.429500,-0.236643,3.000000,5.000000,1.000000
0.579203,-0.804247,-0.593412,1.162691,-2.599156,-0.172197,3.000000,5.000000,1.000000
0.211170,-0.501750,0.192033,-1.883694,-1.707599,-0.447086,3.000000,5.000000,1.000000
0.821649,0.500881,-1.571506,-0.256654,-0.437915,-0.486181,3.000000,5.000000,1.000000
1.070156,-0.494996,-1.764811,2.406718,-2.498669,0.066652,3.000000,5.000000,1.000000
-0.024930,-0.512364,0.399907,0.422323,-3.593034,-0.821852,3.000000,5.000000,1.000000
-0.062696,-0.875409,0.951392,-1.015349,-1.307176,-0.634011,3.000000,5.000000,1.000000
0.581385,-0.229406,-0.282727,-0.081336,1.892536,0.210205,3.000000,5.000000,1.000000
0.856561,-0.286576,-1.723595,-0.278951,2.053804,-0.157841,3.000000,5.000000,1.000000
0.617267,-0.150766,-1.056910,0.136438,0.390723,0.192185,3.000000,5.000000,1.000000
0.492650,-0.277169,-0.668372,0.209436,0.026342,-0.163645,3.000000,5.000000,1.000000
0.469860,-0.206007,-0.711034,0.305342,0.075822,-0.312390,3.000000,5.000000,1.000000
0.514955,-0.274756,-0.719711,0.568625,0.159206,-0.288566,3.000000,5.000000,1.000000
0.524411,-0.234713,-0.657044,0.181947,0.081931,-0.201213,3.000000,5.000000,1.000000
0.544049,-0.132915,-0.825041,1.314186,0.121943,-0.177694,3.000000,5.000000,1.000000
0.389368,-0.878304,-0.360097,1.012418,0.015958,-0.013677,3.000000,5.000000,1.000000
0.061096,-0.422145,0.690637,-1.596587,0.762130,-0.167004,3.000000,5.000000,1.000000
0.285844,-0.253287,-0.653187,0.150487,3.403205,0.230364,3.000000,5.000000,1.000000
-0.126380,-0.175854,-2.366660,0.892994,3.746512,0.393770,3.000000,5.000000,1.000000
0.092857,-0.185261,-1.452197,-0.127151,0.889495,0.442639,3.000000,5.000000,1.000000
0.175046,-0.297432,-1.015694,-0.071562,0.143323,0.094141,3.000000,5.000000,1.000000
0.145952,-0.201424,-0.960258,0.028314,0.162565,-0.043915,3.000000,5.000000,1.000000
0.218444,-0.342058,-0.994725,0.142549,-0.016710,-0.079349,3.000000,5.000000,1.000000
0.156378,-0.207454,-0.948206,-0.118596,-0.045726,0.003729,3.000000,5.000000,1.000000
0.130921,-0.240985,-0.884816,0.420187,-0.004187,0.060845,3.000000,5.000000,1.000000
0.188380,-0.578219,-0.906509,0.049392,-0.042366,0.054736,3.000000,5.000000,1.000000
0.124132,-0.362563,-0.947483,-1.276186,-0.194472,-0.138908,3.000000,5.000000,1.000000
-0.035051,0.235023,-1.733960,-0.468928,-0.482189,-0.347824,3.000000,5.000000,1.000000
0.096493,0.057785,-1.962937,2.055168,-1.725911,-0.841098,3.000000,5.000000,1.000000
0.461617,-0.597758,-0.786958,1.923526,-2.815084,-0.901268,3.000000,5.000000,1.000000
0.169227,-0.609819,0.322411,-0.725796,-2.553633,-0.971823,3.000000,5.000000,1.000000
0.308634,-0.358220,-0.394082,-0.026967,-0.676139,-0.335912,3.000000,5.000000,1.000000
0.493377,-0.318901,-0.812025,-0.007724,0.123789,-0.214350,3.000000,5.000000,1.000000
0.480285,-0.253287,-0.858062,0.269303,0.178767,-0.007267,3.000000,5.000000,1.000000
0.505257,-0.310458,-0.866016,-0.030326,0.131119,-0.007267,3.000000,5.000000,1.000000
0.475194,-0.288265,-0.812266,0.019457,0.112499,-0.018874,3.000000,5.000000,1.000000
0.501621,-0.333374,-0.804071,-0.209311,0.023628,0.117959,3.000000,5.000000,1.000000
0.532896,-0.307804,-0.813471,-0.185182,-0.020660,0.338481,3.000000,5.000000,1.000000
0.528532,-0.341335,-0.827210,-0.222750,-0.040819,0.403233,3.000000,5.000000,1.000000
0.601508,-0.324931,-0.811061,-0.537651,-0.132754,0.373911,3.000000,5.000000,1.000000
0.553989,-0.194669,-0.848903,-0.344312,-0.160243,0.464014,3.000000,5.000000,1.000000
0.608054,-0.289954,-0.823595,-0.413340,-0.290663,0.258152,3.000000,5.000000,1.000000
0.553262,-0.257147,-0.754178,-0.151889,-0.203920,0.259679,3.000000,5.000000,1.000000
0.516167,-0.213244,-0.677290,-0.396846,-0.188648,0.026940,3.000000,5.000000,1.000000
0.525865,-0.185985,-0.691752,0.262277,-0.011497,0.015333,3.000000,5.000000,1.000000
0.519804,-0.346159,-0.725255,0.225625,0.078300,-0.077213,3.000000,5.000000,1.000000
0.497741,-0.294778,-0.702357,0.083302,0.093882,-0.052786,3.000000,5.000000,1.000000
0.506712,-0.300567,-0.750322,0.342920,0.152220,-0.054618,3.000000,5.000000,1.000000
0.541867,-0.279098,-0.706214,0.160882,0.169935,-0.124563,3.000000,5.000000,1.000000
0.485862,-0.278857,-0.656803,0.275419,0.177570,-0.108985,3.000000,5.000000,1.000000
0.554474,-0.268243,-0.704286,0.037487,0.231937,-0.108680,3.000000,5.000000,1.000000
0.481740,-0.250392,-0.733450,0.506937,0.223080,0.020213,3.000000,5.000000,1.000000
0.536533,-0.475456,-0.657044,0.035044,0.266757,0.115507,3.000000,5.000000,1.000000
0.451192,-0.104210,-0.439154,0.339255,0.638468,0.216606,3.000000,5.000000,1.000000
0.630602,-0.484140,-0.893493,0.810232,1.324165,0.287466,3.000000,5.000000,1.000000
0.314210,-0.684358,-0.363230,-0.483581,1.216958,0.642073,3.000000,5.000000,1.000000
0.248750,-0.316488,0.020471,-1.071233,2.315293,0.701938,3.000000,5.000000,1.000000
0.385247,-0.220722,-1.080531,-0.480832,4.109099,0.579765,3.000000,5.000000,1.000000
-1.237634,-0.225787,-2.546949,-1.511056,4.267924,0.386426,3.000000,5.000000,1.000000
-1.273672,-0.159692,-3.481899,1.588474,0.289359,0.061140,3.000000,5.000000,1.000000
0.305482,-0.579183,-1.125604,0.975471,-4.089629,-0.002695,3.000000,5.000000,1.000000
0.553746,0.235994,0.143050,-2.971024,-3.883156,-0.536591,3.000000,5.000000,1.000000
0.060611,0.732748,-1.629835,2.141918,-2.286355,-0.262924,3.000000,5.000000,1.000000
0.549867,-1.393562,-0.883370,4.677314,-3.302223,-0.634024,3.000000,5.000000,1.000000
-0.747665,-1.589920,1.718306,-3.239194,-2.632410,-0.556139,3.000000,5.000000,1.000000
-0.353469,-0.046315,1.769483,-1.058711,3.270687,1.033332,3.000000,5.000000,1.000000
0.358578,-0.130021,-2.596360,-2.361381,6.254458,0.474696,3.000000,5.000000,1.000000
-1.974438,0.200789,-5.336614,1.934224,3.212654,-1.772982,3.000000,5.000000,1.000000
0.665756,-0.778195,-1.307098,2.165131,-2.859346,-0.412586,3.000000,5.000000,1.000000
0.345970,-0.339887,0.445234,-3.386107,-3.056350,-0.750394,3.000000,5.000000,1.000000
0.544776,0.688802,-1.363740,-0.494882,-1.382274,-0.287664,3.000000,5.000000,1.000000
0.886625,-0.343747,-1.719498,3.933586,-2.602477,0.085881,3.000000,5.000000,1.000000
-0.105399,-1.874325,0.759359,1.086648,-3.069789,-0.592180,3.000000,5.000000,1.000000
-0.019994,-0.233507,1.681752,-2.995153,0.187955,0.467366,3.000000,5.000000,1.000000
0.280267,-0.648898,-0.052062,-0.086213,4.326872,0.239819,3.000000,5.000000,1.000000
0.250689,0.385312,-3.495156,-2.478667,4.531207,-0.653877,3.000000,5.000000,1.000000
0.149104,-0.139911,-3.815965,3.079901,-0.770187,-0.315763,3.000000,5.000000,1.000000
0.245840,-0.956702,-0.018318,2.340144,-3.742657,-0.567134,3.000000,5.000000,1.000000
0.107888,-1.172358,1.539920,-1.784418,-2.002302,-0.303241,3.000000,5.000000,1.000000
0.164136,-0.343264,0.753998,-1.820765,1.695876,0.290520,3.000000,5.000000,1.000000
0.377488,-0.065372,-1.502090,-0.273749,3.881552,-0.047899,3.000000,5.000000,1.000000
0.156378,-0.394404,-2.378470,-0.445402,2.136615,0.092600,3.000000,5.000000,1.000000
0.189835,-0.031842,-1.179835,0.035960,0.032184,0.342749,3.000000,5.000000,1.000000
0.183289,-0.254252,-0.828656,0.019772,-0.049977,0.031208,3.000000,5.000000,1.000000
0.115889,-0.112652,-0.817810,0.052455,0.040732,-0.002081,3.000000,5.000000,1.000000
0.107404,-0.138946,-0.830826,0.584213,0.177261,-0.138304,3.000000,5.000000,1.000000
0.068855,-0.212279,-0.877585,0.503884,0.288744,-0.258950,3.000000,5.000000,1.000000
0.169227,-0.277651,-0.905062,0.600096,0.331810,-0.325535,3.000000,5.000000,1.000000
