acel_x,acel_y,acel_z,gyro_x,gyro_y,gyro_z,solo,nivel,user_id
0.840802,-0.158968,-0.497242,-0.144394,-0.197035,-0.064380,1.000000,5.000000,7.000000
0.853410,-0.100832,-0.439395,-0.102245,-0.189400,-0.030782,1.000000,5.000000,7.000000
0.878139,-0.135810,-0.468078,-0.053993,-0.142682,-0.014292,1.000000,5.000000,7.000000
0.890261,-0.140635,-0.425656,-0.106233,-0.139347,-0.041174,1.000000,5.000000,7.000000
0.879351,-0.063684,-0.439395,-0.042111,-0.105772,-0.011554,1.000000,5.000000,7.000000
0.886625,-0.145218,-0.399143,-0.090370,-0.088973,-0.027131,1.000000,5.000000,7.000000
0.842742,-0.141358,-0.414810,0.007972,-0.071876,-0.030493,1.000000,5.000000,7.000000
0.893656,-0.153902,-0.419631,0.003086,-0.012937,-0.059209,1.000000,5.000000,7.000000
0.896080,-0.182367,-0.411195,0.006446,-0.016910,-0.062884,1.000000,5.000000,7.000000
0.871108,-0.130503,-0.423969,-0.009437,-0.071890,0.002165,1.000000,5.000000,7.000000
0.931720,-0.191533,-0.420836,0.003085,0.029813,-0.028378,1.000000,5.000000,7.000000
0.857046,-0.114824,-0.409749,0.020189,0.020652,-0.018912,1.000000,5.000000,7.000000
0.909172,-0.195875,-0.410231,-0.024097,0.063109,-0.067783,1.000000,5.000000,7.000000
0.869896,-0.155349,-0.419631,0.038515,0.067391,-0.015559,1.000000,5.000000,7.000000
0.886140,-0.135569,-0.409267,-0.044861,0.061905,-0.086421,1.000000,5.000000,7.000000
0.895595,-0.155591,-0.421077,0.019889,0.094903,-0.069635,1.000000,5.000000,7.000000
0.867471,-0.161621,-0.418426,0.095945,0.085144,-0.045823,1.000000,5.000000,7.000000
0.884928,-0.132674,-0.401795,-0.008497,0.094628,-0.056213,1.000000,5.000000,7.000000
0.889049,-0.216380,-0.445662,0.127115,0.098912,-0.044306,1.000000,5.000000,7.000000
0.863350,-0.156073,-0.411195,-0.020090,0.082434,-0.055312,1.000000,5.000000,7.000000
0.886140,-0.180196,-0.436744,0.102389,0.103822,-0.064479,1.000000,5.000000,7.000000
0.846379,-0.133880,-0.461570,0.040097,0.116057,-0.010733,1.000000,5.000000,7.000000
0.853652,-0.175371,-0.422041,0.102726,0.078814,-0.003708,1.000000,5.000000,7.000000
0.855592,-0.152214,-0.463498,0.087463,0.226345,-0.037612,1.000000,5.000000,7.000000
0.806618,-0.149078,-0.421800,0.083187,0.171062,0.032638,1.000000,5.000000,7.000000
0.828438,-0.103727,-0.483985,0.240186,0.215669,0.050661,1.000000,5.000000,7.000000
0.831105,-0.187433,-0.461570,0.164439,0.222083,0.048829,1.000000,5.000000,7.000000
0.858501,-0.116995,-0.488324,0.213308,0.271258,0.138320,1.000000,5.000000,7.000000
0.903111,-0.157521,-0.521345,0.211170,0.240715,0.095254,1.000000,5.000000,7.000000
0.891474,-0.065855,-0.564730,0.249960,0.240409,0.107166,1.000000,5.000000,7.000000
0.923234,-0.148595,-0.554366,0.238659,0.211393,0.091284,1.000000,5.000000,7.000000
0.916203,-0.154143,-0.540627,0.083194,0.158859,0.051578,1.000000,5.000000,7.000000
0.837166,-0.128332,-0.540868,0.272867,0.148474,0.069293,1.000000,5.000000,7.000000
0.873290,-0.031359,-0.539422,0.074641,0.164357,0.058297,1.000000,5.000000,7.000000
0.866259,-0.047522,-0.583289,0.420697,0.195205,0.067460,1.000000,5.000000,7.000000
0.744794,-0.230612,-0.482057,0.104574,0.000950,0.084870,1.000000,5.000000,7.000000
0.644179,-0.277651,-0.422764,1.510786,0.575774,0.496287,1.000000,5.000000,7.000000
0.255296,-1.224945,0.131353,-1.842865,1.359820,0.919923,1.000000,5.000000,7.000000
1.005181,0.497239,-0.616551,-2.562769,3.200662,1.288885,1.000000,5.000000,7.000000
0.594477,0.501852,-1.594404,0.110072,2.641110,0.959934,1.000000,5.000000,7.000000
0.647088,0.051472,-1.334334,0.380379,0.550118,0.370144,1.000000,5.000000,7.000000
0.564172,-0.068749,-0.819497,-0.144659,-0.269663,-0.099306,1.000000,5.000000,7.000000
0.523441,-0.042697,-0.838056,-0.172759,-0.259889,-0.090143,1.000000,5.000000,7.000000
0.471072,-0.029671,-0.832031,-0.235067,-0.230262,-0.093198,1.000000,5.000000,7.000000
0.465011,0.001214,-0.782138,-0.199332,-0.190251,-0.092587,1.000000,5.000000,7.000000
0.447313,0.028407,-0.781897,-0.093041,-0.086098,-0.019588,1.000000,5.000000,7.000000
0.457495,-0.021469,-0.787199,-0.021274,-0.014028,0.030501,1.000000,5.000000,7.000000
0.474709,-0.026776,-0.780933,-0.105272,0.024150,0.004237,1.000000,5.000000,7.000000
0.470830,-0.028947,-0.782138,0.126233,0.137168,0.085791,1.000000,5.000000,7.000000
0.554716,-0.078398,-0.705250,-0.203023,0.198560,-0.029051,1.000000,5.000000,7.000000
