acel_x,acel_y,acel_z,gyro_x,gyro_y,gyro_z,solo,nivel,user_id
0.720549,-0.534557,-0.342984,-0.036440,-0.007995,-0.034395,1.000000,4.000000,5.000000
0.719579,-0.564469,-0.340573,0.015788,0.003917,-0.021568,1.000000,4.000000,5.000000
0.688546,-0.588350,-0.333102,0.047862,0.016440,-0.041121,1.000000,4.000000,5.000000
0.712549,-0.549754,-0.333343,-0.004052,-0.012879,-0.024328,1.000000,4.000000,5.000000
0.728550,-0.574359,-0.346117,-0.002827,0.006973,-0.027384,1.000000,4.000000,5.000000
0.738005,-0.578942,-0.327317,0.011836,0.007585,-0.008146,1.000000,4.000000,5.000000
0.722246,-0.562780,-0.327558,0.025578,-0.010130,-0.009676,1.000000,4.000000,5.000000
0.746976,-0.596310,-0.331655,-0.041004,0.000253,-0.017007,1.000000,4.000000,5.000000
0.724428,-0.576047,-0.338163,-0.045285,-0.007078,0.027279,1.000000,4.000000,5.000000
0.729277,-0.554820,-0.332619,-0.005583,-0.018075,0.012013,1.000000,4.000000,5.000000
0.726610,-0.561815,-0.306829,-0.087741,0.010939,0.000104,1.000000,4.000000,5.000000
0.724671,-0.548789,-0.311168,0.027712,0.010634,-0.001423,1.000000,4.000000,5.000000
0.706972,-0.567846,-0.339368,-0.015657,0.045456,-0.025248,1.000000,4.000000,5.000000
0.731702,-0.543241,-0.342984,-0.025428,0.075398,-0.005702,1.000000,4.000000,5.000000
0.697274,-0.552890,-0.324666,0.099494,0.080908,-0.012119,1.000000,4.000000,5.000000
0.721519,-0.572912,-0.349732,0.101030,0.129479,-0.014869,1.000000,4.000000,5.000000
0.742612,-0.572429,-0.340814,0.119973,0.135597,-0.035946,1.000000,4.000000,5.000000
0.707942,-0.540828,-0.353830,0.083942,0.107814,-0.085123,1.000000,4.000000,5.000000
0.695820,-0.533350,-0.337440,0.106544,0.121253,-0.074433,1.000000,4.000000,5.000000
0.748431,-0.594622,-0.384923,0.240018,0.182034,-0.044501,1.000000,4.000000,5.000000
0.708669,-0.534557,-0.353589,0.173434,0.096208,-0.102533,1.000000,4.000000,5.000000
0.698487,-0.545412,-0.369979,0.277281,0.135914,-0.078098,1.000000,4.000000,5.000000
0.738733,-0.642143,-0.389743,0.146250,0.132554,-0.157511,1.000000,4.000000,5.000000
0.706487,-0.507539,-0.392395,0.187178,0.106898,-0.128189,1.000000,4.000000,5.000000
0.699214,-0.534798,-0.372871,0.206115,0.062305,-0.193552,1.000000,4.000000,5.000000
0.747946,-0.664577,-0.458436,0.040265,0.134081,0.020251,1.000000,4.000000,5.000000
0.537260,-0.381137,-0.403723,0.499941,0.169206,0.127458,1.000000,4.000000,5.000000
0.299178,-1.018215,0.016084,0.244294,0.811226,-0.036254,1.000000,4.000000,5.000000
0.554959,-0.459053,0.152554,-1.259962,2.118477,-0.146821,1.000000,4.000000,5.000000
0.864805,-0.604753,-0.565694,-0.495769,2.735146,0.005590,1.000000,4.000000,5.000000
-0.024684,-0.744182,-0.553884,-1.105413,2.395199,-0.154457,1.000000,4.000000,5.000000
