acel_x,acel_y,acel_z,gyro_x,gyro_y,gyro_z,solo,nivel,user_id
0.826013,-0.199735,-0.478201,-0.124770,-0.171791,-0.111860,2.000000,4.000000,7.000000
0.855349,-0.193463,-0.439877,-0.131192,-0.148897,-0.010457,2.000000,4.000000,7.000000
0.850500,-0.171029,-0.442528,-0.075004,-0.126000,0.024668,2.000000,4.000000,7.000000
0.929295,-0.162104,-0.444457,-0.095480,-0.105556,0.023146,2.000000,4.000000,7.000000
0.879109,-0.223375,-0.442528,-0.003239,-0.084481,0.010623,2.000000,4.000000,7.000000
0.905778,-0.166928,-0.435539,-0.098846,-0.080220,-0.015338,2.000000,4.000000,7.000000
0.903111,-0.228441,-0.424210,-0.019128,-0.079914,-0.024807,2.000000,4.000000,7.000000
0.927113,-0.186709,-0.415533,-0.029819,-0.091222,-0.023281,2.000000,4.000000,7.000000
0.907960,-0.236160,-0.409267,-0.024935,-0.064352,-0.068793,2.000000,4.000000,7.000000
0.885655,-0.212761,-0.401072,-0.103133,-0.097043,-0.059948,2.000000,4.000000,7.000000
0.912566,-0.203353,-0.405410,-0.019764,-0.066820,-0.018424,2.000000,4.000000,7.000000
0.882261,-0.223375,-0.412159,-0.048476,-0.068352,-0.074625,2.000000,4.000000,7.000000
0.919355,-0.178266,-0.412400,-0.080555,-0.071112,-0.054784,2.000000,4.000000,7.000000
0.822134,-0.221204,-0.393841,0.003744,-0.004833,-0.053257,2.000000,4.000000,7.000000
0.923719,-0.198529,-0.407338,-0.072309,-0.016439,-0.055700,2.000000,4.000000,7.000000
0.885897,-0.214209,-0.409267,-0.045742,0.022960,-0.040739,2.000000,4.000000,7.000000
0.865047,-0.187191,-0.377692,0.066657,0.038537,-0.055400,2.000000,4.000000,7.000000
0.860683,-0.260765,-0.380584,-0.085443,0.046787,-0.041660,2.000000,4.000000,7.000000
0.863108,-0.123990,-0.429272,0.084981,0.050456,-0.004095,2.000000,4.000000,7.000000
0.867714,-0.268484,-0.369738,0.093235,0.057485,-0.114662,2.000000,4.000000,7.000000
0.829165,-0.171994,-0.386851,0.003751,0.062377,0.062479,2.000000,4.000000,7.000000
0.836923,-0.208902,-0.389743,0.138142,0.085590,0.003225,2.000000,4.000000,7.000000
0.881776,-0.290436,-0.445662,0.083469,0.143317,0.001087,2.000000,4.000000,7.000000
0.865289,-0.158727,-0.418908,0.065449,0.179358,0.051178,2.000000,4.000000,7.000000
0.871108,-0.190568,-0.473621,0.173877,0.174166,-0.039841,2.000000,4.000000,7.000000
0.806133,-0.206248,-0.429754,0.257566,0.173860,0.069199,2.000000,4.000000,7.000000
0.867471,-0.084912,-0.455544,0.208697,0.223035,0.115319,2.000000,4.000000,7.000000
0.791586,-0.251116,-0.373353,0.327510,0.265184,0.169991,2.000000,4.000000,7.000000
0.711579,-0.173441,-0.384682,0.212056,0.456691,0.259483,2.000000,4.000000,7.000000
0.585022,-0.463877,-0.277183,0.227328,0.948132,0.483060,2.000000,4.000000,7.000000
0.859956,-0.226270,-0.376005,-0.658732,1.750503,0.702666,2.000000,4.000000,7.000000
1.150891,0.011168,-1.033772,-0.190504,1.888559,0.723435,2.000000,4.000000,7.000000
0.943357,0.023308,-1.031120,0.223357,0.783809,0.412199,2.000000,4.000000,7.000000
0.845166,-0.105898,-0.721399,-0.092765,0.113690,-0.008076,2.000000,4.000000,7.000000
0.791101,-0.125196,-0.744055,0.172961,-0.039332,-0.013574,2.000000,4.000000,7.000000
0.806375,-0.174165,-0.709588,-0.098263,-0.048495,0.015442,2.000000,4.000000,7.000000
0.790859,-0.112894,-0.722363,0.041014,-0.193881,0.040488,2.000000,4.000000,7.000000
0.623813,-0.287059,-0.635351,-0.142551,-0.163032,0.008418,2.000000,4.000000,7.000000
0.975845,0.066768,-0.904339,-1.184382,-0.050938,0.075307,2.000000,4.000000,7.000000
0.943357,0.635388,-1.095716,1.114915,-0.938525,-0.381314,2.000000,4.000000,7.000000
0.580416,-0.463877,-0.744778,1.275267,-1.919881,-1.000732,2.000000,4.000000,7.000000
0.244385,-0.446509,0.101134,-0.426909,-1.882007,-0.800673,2.000000,4.000000,7.000000
0.721761,-0.168617,-0.393359,0.075833,-0.264741,0.027660,2.000000,4.000000,7.000000
0.843469,-0.107346,-0.452170,0.097214,0.212956,0.086303,2.000000,4.000000,7.000000
0.837651,-0.129780,-0.445903,0.142723,0.218759,0.149527,2.000000,4.000000,7.000000
0.890261,-0.100109,-0.457954,0.164103,0.252356,0.159607,2.000000,4.000000,7.000000
0.872320,-0.209384,-0.446144,0.226106,0.213261,0.149527,2.000000,4.000000,7.000000
0.921779,-0.089495,-0.569310,0.294829,0.223951,0.165715,2.000000,4.000000,7.000000
0.877169,-0.259077,-0.509775,0.110958,0.174471,0.038350,2.000000,4.000000,7.000000
0.865774,-0.032324,-0.542796,0.305213,0.152174,0.071948,2.000000,4.000000,7.000000
0.900929,-0.028223,-0.486637,0.057507,0.210512,-0.002273,2.000000,4.000000,7.000000
0.689274,-0.288265,-0.519658,0.329648,0.022976,0.107683,2.000000,4.000000,7.000000
0.601023,-0.054276,-0.401072,0.076444,0.271293,0.495888,2.000000,4.000000,7.000000
0.577264,-0.480522,-0.277906,0.491222,0.986005,0.633944,2.000000,4.000000,7.000000
0.716913,-0.329997,-0.253562,-1.761344,1.921546,0.836751,2.000000,4.000000,7.000000
0.737521,0.356420,-1.055223,-0.568629,2.390690,1.289096,2.000000,4.000000,7.000000
0.715700,0.049530,-1.031843,0.279557,1.812201,0.807429,2.000000,4.000000,7.000000
0.583810,-0.064649,-0.567863,-0.811143,1.342445,0.372493,2.000000,4.000000,7.000000
0.409491,0.314902,-1.149706,-0.418967,1.703467,0.417086,2.000000,4.000000,7.000000
0.248507,0.155630,-1.440628,0.687310,1.059920,0.518490,2.000000,4.000000,7.000000
0.425493,-0.155349,-0.872041,0.015052,0.128656,0.103102,2.000000,4.000000,7.000000
0.497257,-0.070197,-0.732004,-0.696606,0.190353,-0.129027,2.000000,4.000000,7.000000
0.335060,0.242550,-1.141752,-0.929040,0.360785,0.048429,2.000000,4.000000,7.000000
0.321726,0.842490,-2.035245,0.697694,-0.464189,-0.258836,2.000000,4.000000,7.000000
0.737521,-0.007478,-1.697323,3.266382,-2.049078,-0.979046,2.000000,4.000000,7.000000
0.675454,-0.674226,-0.180289,-0.184090,-2.739356,-1.800660,2.000000,4.000000,7.000000
0.317604,-0.358220,0.022664,-0.590621,-1.626971,-0.603059,2.000000,4.000000,7.000000
0.583082,-0.147389,-0.540627,-0.192336,-0.046662,-0.037397,2.000000,4.000000,7.000000
0.728792,-0.056447,-0.726460,-0.154157,0.378500,0.151665,2.000000,4.000000,7.000000
0.994513,0.208559,-1.029433,-0.311455,0.248386,0.098826,2.000000,4.000000,7.000000
0.894868,0.485100,-1.171881,0.909054,-0.758015,-0.337943,2.000000,4.000000,7.000000
