acel_x,acel_y,acel_z,gyro_x,gyro_y,gyro_z,solo,nivel,user_id
0.689274,-0.527079,-0.314783,-0.122770,-0.111837,0.025164,6.000000,4.000000,3.000000
0.745036,-0.519118,-0.347081,0.012221,-0.010137,0.039521,6.000000,4.000000,3.000000
0.709639,-0.555784,-0.321050,-0.029617,-0.000975,0.034643,6.000000,4.000000,3.000000
0.751340,-0.542517,-0.336717,0.030851,0.046063,0.049003,6.000000,4.000000,3.000000
0.766372,-0.533592,-0.308517,-0.029314,0.014611,0.047790,6.000000,4.000000,3.000000
0.748431,-0.516706,-0.343948,0.078805,0.028665,0.054517,6.000000,4.000000,3.000000
0.777766,-0.542517,-0.306347,0.244370,0.041193,0.004435,6.000000,4.000000,3.000000
0.770008,-0.607889,-0.317194,0.180840,0.062268,-0.023054,6.000000,4.000000,3.000000
0.781888,-0.598723,-0.329486,0.012266,0.032652,-0.073764,6.000000,4.000000,3.000000
0.782373,-0.535039,-0.331173,-0.029277,0.014335,-0.074081,6.000000,4.000000,3.000000
0.748673,-0.570258,-0.306588,-0.095557,-0.028112,-0.056683,6.000000,4.000000,3.000000
0.753037,-0.460741,-0.346840,-0.009433,0.023809,0.029139,6.000000,4.000000,3.000000
0.723701,-0.502474,-0.332619,0.303038,0.030836,0.023948,6.000000,4.000000,3.000000
0.782373,-0.567846,-0.339850,-0.041185,0.032669,-0.065543,6.000000,4.000000,3.000000
0.760310,-0.505127,-0.334066,0.061437,0.023508,-0.104033,6.000000,4.000000,3.000000
0.767341,-0.596793,-0.329004,0.316173,0.034811,-0.040207,6.000000,4.000000,3.000000
0.736551,-0.511158,-0.291886,-0.231773,-0.002451,-0.122979,6.000000,4.000000,3.000000
0.796435,-0.500061,-0.348286,0.464308,0.066576,0.106401,6.000000,4.000000,3.000000
0.600539,-0.667955,-0.183905,-0.183209,0.043974,-0.035931,6.000000,4.000000,3.000000
0.618964,-0.558920,-0.192823,-0.289194,0.605970,0.030654,6.000000,4.000000,3.000000
0.721277,-0.583284,-0.260552,-0.212225,1.139256,0.004081,6.000000,4.000000,3.000000
0.732672,-0.409360,-0.388538,-0.416560,1.213781,-0.060976,6.000000,4.000000,3.000000
0.740915,-0.436136,-0.710793,0.147269,1.070228,-0.203002,6.000000,4.000000,3.000000
0.685879,-0.540828,-0.673675,1.221475,0.820079,0.305543,6.000000,4.000000,3.000000
0.747461,-0.618021,-0.650295,0.275551,0.423627,0.169320,6.000000,4.000000,3.000000
0.673515,-0.508987,-0.506883,-0.123039,0.145683,0.085632,6.000000,4.000000,3.000000
0.727823,-0.452540,-0.544966,0.192778,0.116667,0.032486,6.000000,4.000000,3.000000
0.719822,-0.541793,-0.495073,0.539750,0.137742,-0.039901,6.000000,4.000000,3.000000
0.609994,-0.708480,-0.430718,0.258752,0.116667,-0.123284,6.000000,4.000000,3.000000
0.580416,-0.737186,-0.142207,-0.534151,0.422405,-0.193839,6.000000,4.000000,3.000000
0.542109,-0.555543,-0.059534,-0.968782,1.368636,0.074941,6.000000,4.000000,3.000000
0.699941,-0.394887,-0.422764,-1.229927,1.749205,-0.400006,6.000000,4.000000,3.000000
0.333606,-0.513329,-0.862400,1.053487,2.141380,-0.136112,6.000000,4.000000,3.000000
0.059642,-0.392957,-1.073541,2.328363,2.194526,1.310111,6.000000,4.000000,3.000000
0.473739,-0.569534,-1.197912,-0.326763,1.164301,0.408168,6.000000,4.000000,3.000000
0.285601,-0.197082,-1.032325,-0.718938,0.007628,0.186730,6.000000,4.000000,3.000000
0.450707,-0.380654,-1.126086,-0.302939,-0.574527,-0.518514,6.000000,4.000000,3.000000
0.209716,-0.330238,-1.121747,-0.489864,-1.129192,-0.252788,6.000000,4.000000,3.000000
0.468163,-0.638766,-1.052813,-0.802016,-1.820386,-1.153509,6.000000,4.000000,3.000000
0.626723,-0.533592,-0.454098,1.076089,-2.043352,0.428938,6.000000,4.000000,3.000000
0.500166,-0.656376,-0.149438,0.484161,-1.786789,0.237737,6.000000,4.000000,3.000000
0.660180,-0.316488,-0.210659,0.290822,-0.817651,0.038290,6.000000,4.000000,3.000000
0.800799,-0.628152,-0.747189,0.474998,-0.440136,-0.084494,6.000000,4.000000,3.000000
0.730247,-0.663854,-0.625228,-0.827367,-1.678360,-0.684669,6.000000,4.000000,3.000000
0.652422,-0.341335,-0.291886,0.980489,-1.249838,0.333948,6.000000,4.000000,3.000000
0.412885,-0.506574,0.044597,0.865036,-0.729076,-0.066168,6.000000,4.000000,3.000000
0.461617,-0.953325,-0.153294,0.693688,0.569319,0.340973,6.000000,4.000000,3.000000
0.166560,-0.733327,0.343613,-2.329179,1.557088,-0.545392,6.000000,4.000000,3.000000
1.007363,-0.378966,0.176924,-2.100410,3.508191,-0.227437,6.000000,4.000000,3.000000
0.419189,-0.538175,-0.864329,-0.573247,3.732379,-0.568910,6.000000,4.000000,3.000000
0.001940,-0.308287,-1.593440,3.118212,3.549425,1.156173,6.000000,4.000000,3.000000
0.507439,-0.562298,-1.682862,0.599615,1.254098,0.246289,6.000000,4.000000,3.000000
0.390096,-0.506574,-0.862882,-0.061036,0.088568,-0.039290,6.000000,4.000000,3.000000
0.417249,-0.629117,-0.796117,-0.135256,-0.030857,-0.048148,6.000000,4.000000,3.000000
0.410946,-0.436619,-0.670060,-0.999642,-0.199763,-0.162689,6.000000,4.000000,3.000000
0.209716,-0.390786,-0.933986,-0.512477,-0.223282,-0.071976,6.000000,4.000000,3.000000
0.440282,-0.359427,-1.283718,0.119158,-0.521689,-0.232633,6.000000,4.000000,3.000000
0.088978,-0.355085,-0.983397,0.245607,-1.592842,-0.229884,6.000000,4.000000,3.000000
0.483195,-0.704621,-1.185379,0.172608,-2.212564,-0.856021,6.000000,4.000000,3.000000
0.545018,-0.679533,-0.384441,1.098069,-2.522578,0.165345,6.000000,4.000000,3.000000
0.717155,-0.783984,-0.082914,0.707726,-1.798398,0.881890,6.000000,4.000000,3.000000
0.448040,-0.385961,0.096260,-1.351195,-1.324366,0.014462,6.000000,4.000000,3.000000
0.834984,-0.326620,-0.437226,0.299057,-0.082172,-0.018220,6.000000,4.000000,3.000000
0.881533,-0.681704,-0.644992,0.528437,-0.210148,-0.141309,6.000000,4.000000,3.000000
0.847591,-0.639249,-0.661141,-0.587308,-1.050393,-0.510271,6.000000,4.000000,3.000000
0.547443,-0.316006,-0.170648,0.653665,-1.359491,0.093874,6.000000,4.000000,3.000000
0.506712,-0.649621,-0.172576,0.624954,-0.883016,-0.287917,6.000000,4.000000,3.000000
0.735581,-0.518636,-0.262480,0.003399,-0.100498,-0.102519,6.000000,4.000000,3.000000
0.761523,-0.546618,-0.338404,0.154588,0.073293,-0.106490,6.000000,4.000000,3.000000
0.794495,-0.578942,-0.407820,0.065096,0.076959,-0.140698,6.000000,4.000000,3.000000
0.783100,-0.569052,-0.359133,0.056549,0.025958,-0.066795,6.000000,4.000000,3.000000
0.749885,-0.550719,-0.365881,0.013189,0.073306,0.021774,6.000000,4.000000,3.000000
0.733641,-0.497408,-0.345635,-0.160305,-0.045809,0.002839,6.000000,4.000000,3.000000
0.756431,-0.495237,-0.410713,0.084638,-0.007939,-0.050611,6.000000,4.000000,3.000000
0.753522,-0.437825,-0.376005,0.047077,-0.044287,-0.137969,6.000000,4.000000,3.000000
0.804193,-0.564227,-0.491216,0.454834,-0.031462,-0.006339,6.000000,4.000000,3.000000
0.691698,-0.576530,-0.313578,0.499732,-0.073612,0.169590,6.000000,4.000000,3.000000
0.574597,-0.460018,-0.080021,0.391304,0.149354,0.354377,6.000000,4.000000,3.000000
0.436645,-0.586903,-0.100750,0.601747,1.000900,0.086818,6.000000,4.000000,3.000000
0.629390,-0.783019,0.087000,0.267298,2.003330,0.309173,6.000000,4.000000,3.000000
0.712306,-0.745870,-0.163658,-2.720444,2.473391,-0.260154,6.000000,4.000000,3.000000
0.655816,-0.441926,-0.576540,-2.121185,2.740339,-0.638890,6.000000,4.000000,3.000000
0.221838,-0.409119,-1.206830,1.099297,3.003011,0.268550,6.000000,4.000000,3.000000
0.289723,-0.459053,-1.460633,1.440770,1.482262,0.654006,6.000000,4.000000,3.000000
0.485134,-0.558438,-1.015212,0.573647,0.303903,0.190665,6.000000,4.000000,3.000000
0.405612,-0.493307,-0.716578,-0.076008,-0.088578,0.075211,6.000000,4.000000,3.000000
0.399066,-0.461224,-0.722604,0.022024,-0.038807,0.000391,6.000000,4.000000,3.000000
0.430341,-0.506816,-0.748153,0.202546,0.009143,-0.052755,6.000000,4.000000,3.000000
0.460890,-0.552407,-0.734414,0.102975,0.041824,-0.035040,6.000000,4.000000,3.000000
0.440039,-0.522978,-0.724291,-0.159384,-0.005511,-0.090025,6.000000,4.000000,3.000000
