acel_x,acel_y,acel_z,gyro_x,gyro_y,gyro_z,solo,nivel,user_id
0.645149,-0.579666,-0.483503,0.094671,-0.037871,-0.083313,4.000000,4.000000,5.000000
0.650725,-0.549754,-0.496519,0.035429,-0.021994,-0.047590,4.000000,4.000000,5.000000
0.639572,-0.584249,-0.480852,0.074841,-0.054681,-0.056150,4.000000,4.000000,5.000000
0.646118,-0.531903,-0.499652,0.026588,-0.038502,-0.041804,4.000000,4.000000,5.000000
0.626480,-0.577495,-0.485191,0.053173,-0.028122,-0.033258,4.000000,4.000000,5.000000
0.646603,-0.548548,-0.493627,0.040351,-0.015605,-0.017992,4.000000,4.000000,5.000000
0.633754,-0.564710,-0.481575,0.055937,-0.016829,-0.042736,4.000000,4.000000,5.000000
0.641512,-0.552166,-0.484950,-0.003311,0.012491,-0.035412,4.000000,4.000000,5.000000
0.629632,-0.589074,-0.490252,0.025708,0.012798,-0.043976,4.000000,4.000000,5.000000
0.657513,-0.545653,-0.490252,-0.028966,0.033875,-0.016495,4.000000,4.000000,5.000000
0.641027,-0.564227,-0.496278,-0.009420,0.019220,-0.019246,4.000000,4.000000,5.000000
0.648785,-0.572670,-0.495073,-0.012788,0.032050,-0.009474,4.000000,4.000000,5.000000
0.647331,-0.563504,-0.478924,-0.061049,0.017699,-0.013445,4.000000,4.000000,5.000000
0.625268,-0.556749,-0.511463,-0.023184,0.022893,0.009463,4.000000,4.000000,5.000000
0.645391,-0.573153,-0.476996,-0.042121,0.039084,0.015881,4.000000,4.000000,5.000000
0.645149,-0.568087,-0.469042,-0.071453,0.035119,0.021991,4.000000,4.000000,5.000000
0.639572,-0.533592,-0.464221,-0.104452,0.049481,0.010999,4.000000,4.000000,5.000000
0.679333,-0.507539,-0.520863,0.055267,0.093473,0.011916,4.000000,4.000000,5.000000
0.570960,-0.521048,-0.532673,0.082450,0.055294,-0.041840,4.000000,4.000000,5.000000
0.657998,-0.563021,-0.589315,0.271832,0.031784,-0.041238,4.000000,4.000000,5.000000
0.686122,-0.620433,-0.516283,0.157906,-0.105050,-0.040932,4.000000,4.000000,5.000000
0.691213,-0.549030,-0.380584,0.252590,-0.207675,0.032372,4.000000,4.000000,5.000000
0.667211,-0.558197,-0.424451,0.026264,-0.153614,-0.025355,4.000000,4.000000,5.000000
0.671575,-0.529491,-0.446867,0.032377,-0.008856,-0.027804,4.000000,4.000000,5.000000
0.620419,-0.541311,-0.441564,0.062622,0.002751,-0.034223,4.000000,4.000000,5.000000
0.681273,-0.546135,-0.553884,0.040942,0.108126,-0.030560,4.000000,4.000000,5.000000
0.742369,-0.599446,-0.435780,-0.016174,0.020772,-0.054690,4.000000,4.000000,5.000000
