acel_x,acel_y,acel_z,gyro_x,gyro_y,gyro_z,solo,nivel,user_id
0.072734,-0.712581,-0.680665,0.029674,0.047033,-0.008393,5.000000,5.000000,5.000000
0.062793,-0.707274,-0.652946,-0.000559,-0.010079,0.005962,5.000000,5.000000,5.000000
0.079280,-0.686046,-0.664034,0.006771,0.018325,-0.007171,5.000000,5.000000,5.000000
0.064733,-0.725125,-0.668131,-0.002390,-0.016798,-0.025499,5.000000,5.000000,5.000000
0.058429,-0.683634,-0.666203,0.000357,-0.009775,-0.004428,5.000000,5.000000,5.000000
0.065703,-0.707998,-0.650777,0.042203,-0.021995,-0.012066,5.000000,5.000000,5.000000
0.065218,-0.706792,-0.670542,-0.033843,-0.019860,-0.032531,5.000000,5.000000,5.000000
0.068370,-0.704380,-0.663793,0.033654,-0.003980,-0.008101,5.000000,5.000000,5.000000
0.071279,-0.712099,-0.671988,0.026022,-0.000622,-0.010547,5.000000,5.000000,5.000000
0.064733,-0.708963,-0.675844,-0.041476,-0.041552,-0.032541,5.000000,5.000000,5.000000
0.053338,-0.691595,-0.656803,0.025409,-0.022316,-0.001086,5.000000,5.000000,5.000000
0.080007,-0.719577,-0.660418,0.028773,-0.023542,-0.004752,5.000000,5.000000,5.000000
0.064976,-0.723919,-0.665721,-0.013984,-0.020492,0.008992,5.000000,5.000000,5.000000
0.069824,-0.701244,-0.652705,-0.002992,-0.033323,-0.009638,5.000000,5.000000,5.000000
0.082189,-0.732844,-0.657044,-0.016736,-0.033329,-0.005058,5.000000,5.000000,5.000000
0.072734,-0.707516,-0.661141,-0.060114,-0.049218,0.003799,5.000000,5.000000,5.000000
0.079280,-0.723436,-0.639931,-0.039962,-0.015323,-0.002003,5.000000,5.000000,5.000000
0.074673,-0.718130,-0.643546,-0.092811,-0.000358,0.001051,5.000000,5.000000,5.000000
0.070067,-0.705827,-0.669818,-0.101685,-0.015326,-0.020329,5.000000,5.000000,5.000000
0.082674,-0.693283,-0.633182,-0.039697,-0.014107,-0.023387,5.000000,5.000000,5.000000
0.062551,-0.706309,-0.640413,-0.162485,-0.034878,-0.063096,5.000000,5.000000,5.000000
-0.000494,-0.634907,-0.650777,0.003962,-0.045266,-0.074708,5.000000,5.000000,5.000000
0.049944,-0.618262,-0.713204,0.345131,-0.109105,0.013861,5.000000,5.000000,5.000000
-0.063437,-0.788567,-0.788887,0.036033,-0.586496,0.030049,5.000000,5.000000,5.000000
-0.115766,-0.599205,-0.962668,0.578481,-1.200721,0.208727,5.000000,5.000000,5.000000
0.109586,-0.781572,-1.013525,1.185376,-1.973160,0.373355,5.000000,5.000000,5.000000
0.350577,-0.919553,-0.667890,0.702487,-2.454828,0.371217,5.000000,5.000000,5.000000
0.503075,-0.671573,-0.337440,-0.022610,-2.084949,0.365720,5.000000,5.000000,5.000000
0.547928,-0.581596,-0.110150,-0.118821,-1.291740,0.245685,5.000000,5.000000,5.000000
0.500408,-0.613196,-0.296224,-0.011004,-0.468905,0.063036,5.000000,5.000000,5.000000
0.504772,-0.610543,-0.547617,0.001824,-0.005563,-0.049363,5.000000,5.000000,5.000000
0.502833,-0.639490,-0.574130,0.099563,0.002989,-0.072271,5.000000,5.000000,5.000000
0.510834,-0.629358,-0.565694,0.014965,-0.006786,-0.076249,5.000000,5.000000,5.000000
0.509379,-0.646244,-0.577022,0.020467,-0.032138,-0.053047,5.000000,5.000000,5.000000
0.503560,-0.647450,-0.568104,0.041850,-0.046194,-0.016098,5.000000,5.000000,5.000000
0.495559,-0.632977,-0.566417,-0.060159,-0.072470,-0.035343,5.000000,5.000000,5.000000
0.489983,-0.627911,-0.577987,0.009472,-0.074620,-0.030462,5.000000,5.000000,5.000000
0.489013,-0.613437,-0.553402,0.040016,-0.151290,-0.025883,5.000000,5.000000,5.000000
0.504772,-0.651069,-0.552197,-0.000296,-0.066690,-0.018248,5.000000,5.000000,5.000000
0.495802,-0.646968,-0.551232,-0.019540,-0.084722,-0.018251,5.000000,5.000000,5.000000
0.492165,-0.626464,-0.554607,-0.068717,-0.094815,-0.031082,5.000000,5.000000,5.000000
0.488771,-0.633700,-0.549063,-0.007641,-0.079866,-0.005125,5.000000,5.000000,5.000000
0.501378,-0.634424,-0.537976,-0.063842,-0.090263,-0.017953,5.000000,5.000000,5.000000
0.494590,-0.621880,-0.563043,0.001512,-0.060040,0.027249,5.000000,5.000000,5.000000
0.491923,-0.619468,-0.523996,0.000290,-0.053020,-0.027115,5.000000,5.000000,5.000000
0.503803,-0.642385,-0.538699,0.003347,-0.032258,-0.018873,5.000000,5.000000,5.000000
0.491438,-0.605477,-0.544002,0.054657,-0.010578,0.001283,5.000000,5.000000,5.000000
0.486104,-0.639972,-0.536048,0.037870,-0.016994,-0.039646,5.000000,5.000000,5.000000
0.506227,-0.651551,-0.536289,0.098959,0.023933,-0.031097,5.000000,5.000000,5.000000
0.494590,-0.598481,-0.540627,0.016802,0.022407,-0.045761,5.000000,5.000000,5.000000
0.510349,-0.680257,-0.535083,0.098965,0.030350,-0.064091,5.000000,5.000000,5.000000
