acel_x,acel_y,acel_z,gyro_x,gyro_y,gyro_z,solo,nivel,user_id
0.585022,-0.514776,-0.610525,-0.038005,-0.068677,-0.015291,5.000000,4.000000,3.000000
0.559565,-0.488965,-0.610043,0.053617,-0.054333,0.025634,5.000000,4.000000,3.000000
0.590841,-0.510916,-0.611490,0.056073,-0.031128,-0.005211,5.000000,4.000000,3.000000
0.575809,-0.504645,-0.610525,0.010568,-0.017696,-0.022010,5.000000,4.000000,3.000000
0.566354,-0.494513,-0.585699,0.082957,-0.010978,0.004255,5.000000,4.000000,3.000000
0.583567,-0.515017,-0.614623,0.038980,0.027812,-0.017431,5.000000,4.000000,3.000000
0.577749,-0.501991,-0.594859,0.016694,0.028732,-0.033622,5.000000,4.000000,3.000000
0.585992,-0.503921,-0.616069,0.105887,0.054394,-0.016829,5.000000,4.000000,3.000000
0.596659,-0.503438,-0.595582,0.099186,0.052265,-0.031494,5.000000,4.000000,3.000000
0.583082,-0.527561,-0.609802,0.033226,0.046777,-0.036079,5.000000,4.000000,3.000000
0.588416,-0.516465,-0.611007,0.037509,0.044343,-0.036696,5.000000,4.000000,3.000000
0.576536,-0.515500,-0.608838,0.061339,0.055040,-0.033954,5.000000,4.000000,3.000000
0.593023,-0.511640,-0.621854,0.037218,0.051689,-0.040679,5.000000,4.000000,3.000000
0.571930,-0.516706,-0.606669,0.131296,0.050782,0.006046,5.000000,4.000000,3.000000
0.602721,-0.536728,-0.619926,0.043350,0.048348,-0.029689,5.000000,4.000000,3.000000
0.572172,-0.508987,-0.617515,0.019531,0.036138,-0.008925,5.000000,4.000000,3.000000
0.569021,-0.519118,-0.623541,0.049469,0.037977,-0.030917,5.000000,4.000000,3.000000
0.587689,-0.512605,-0.603054,0.035124,0.048369,-0.021759,5.000000,4.000000,3.000000
0.498954,-0.500303,-0.617515,0.019239,0.033105,-0.039477,5.000000,4.000000,3.000000
0.575809,-0.524908,-0.627638,0.105371,0.050515,-0.021151,5.000000,4.000000,3.000000
