acel_x,acel_y,acel_z,gyro_x,gyro_y,gyro_z,solo,nivel,user_id
0.740672,-0.536004,-0.390466,0.055163,0.012274,-0.015822,1.000000,5.000000,3.000000
0.756916,-0.528285,-0.382753,0.031349,0.079472,-0.007577,1.000000,5.000000,3.000000
0.749400,-0.517671,-0.375764,0.051816,-0.072628,-0.021935,1.000000,5.000000,3.000000
0.773403,-0.555061,-0.381789,0.063128,-0.000857,-0.034157,1.000000,5.000000,3.000000
0.771220,-0.557232,-0.426380,-0.061176,-0.049116,-0.043020,1.000000,5.000000,3.000000
0.770493,-0.524908,-0.315988,-0.061487,-0.049731,-0.017978,1.000000,5.000000,3.000000
0.758128,-0.516706,-0.427344,-0.003455,-0.068974,-0.037526,1.000000,5.000000,3.000000
0.756674,-0.557956,-0.367569,-0.001622,-0.064087,-0.010953,1.000000,5.000000,3.000000
0.741157,-0.545894,-0.355035,-0.145792,-0.086389,-0.014620,1.000000,5.000000,3.000000
0.747218,-0.536969,-0.361543,-0.056616,-0.062266,-0.004235,1.000000,5.000000,3.000000
0.733884,-0.502715,-0.336235,-0.121678,-0.069602,-0.019812,1.000000,5.000000,3.000000
0.734126,-0.511640,-0.355276,0.000488,-0.015546,-0.006070,1.000000,5.000000,3.000000
0.726368,-0.530697,-0.326594,0.016066,0.011330,-0.005155,1.000000,5.000000,3.000000
0.744551,-0.507057,-0.347563,0.009347,0.059896,-0.039059,1.000000,5.000000,3.000000
0.750855,-0.532868,-0.352625,0.078074,0.085868,-0.025322,1.000000,5.000000,3.000000
0.747218,-0.499579,-0.334789,0.122067,0.094739,-0.029908,1.000000,5.000000,3.000000
0.767341,-0.537693,-0.350456,0.304116,0.164080,0.000022,1.000000,5.000000,3.000000
0.765887,-0.581113,-0.331173,0.034419,0.121930,-0.095579,1.000000,5.000000,3.000000
0.795708,-0.545171,-0.368292,0.221043,0.156769,0.021999,1.000000,5.000000,3.000000
0.762007,-0.584008,-0.343225,0.134911,0.096904,-0.027787,1.000000,5.000000,3.000000
0.773160,-0.552407,-0.360579,0.173414,0.104554,0.019856,1.000000,5.000000,3.000000
0.747461,-0.601859,-0.349009,-0.050148,0.063940,0.018941,1.000000,5.000000,3.000000
0.765402,-0.516947,-0.400348,-0.175380,0.058753,0.014667,1.000000,5.000000,3.000000
0.695577,-0.465325,-0.314542,0.446466,0.094188,0.027802,1.000000,5.000000,3.000000
0.698487,-0.747077,-0.159802,0.393626,0.416725,0.062927,1.000000,5.000000,3.000000
0.382822,-0.710893,0.212016,-1.600849,0.794850,-0.201273,1.000000,5.000000,3.000000
0.771463,-0.383067,-0.366122,-1.259681,2.117985,-0.064744,1.000000,5.000000,3.000000
0.814133,-0.446992,-0.788887,0.159665,2.256040,-0.065966,1.000000,5.000000,3.000000
0.466466,-0.526355,-0.973997,1.450118,1.842484,0.514661,1.000000,5.000000,3.000000
0.614358,-0.643108,-0.979299,0.735405,0.909082,0.418450,1.000000,5.000000,3.000000
0.599811,-0.485105,-0.737547,-0.083460,0.239574,0.031467,1.000000,5.000000,3.000000
0.561990,-0.482211,-0.625469,-0.137827,0.022717,-0.032979,1.000000,5.000000,3.000000
0.551807,-0.492342,-0.617274,-0.045302,0.039825,-0.034817,1.000000,5.000000,3.000000
0.569505,-0.436860,-0.677772,0.001420,0.080150,-0.016497,1.000000,5.000000,3.000000
0.587931,-0.442167,-0.642100,0.477297,0.036485,0.004271,1.000000,5.000000,3.000000
0.593750,-0.570982,-0.587628,0.334965,0.025795,-0.048264,1.000000,5.000000,3.000000
0.587446,-0.530697,-0.650054,-0.422501,0.007167,-0.097136,1.000000,5.000000,3.000000
0.518834,-0.313835,-0.822631,-0.134784,-0.060639,-0.076367,1.000000,5.000000,3.000000
0.749158,-0.483417,-0.952304,0.529838,-0.359352,-0.085835,1.000000,5.000000,3.000000
0.641997,-0.558679,-1.235995,-0.879428,-1.398434,-0.774281,1.000000,5.000000,3.000000
0.743824,-0.745388,-0.696814,-0.497332,-2.892305,-0.956013,1.000000,5.000000,3.000000
0.364639,-0.530214,0.362377,1.831286,-2.849239,0.317336,1.000000,5.000000,3.000000
0.464526,-0.584249,0.112588,0.122696,-1.421036,-0.253518,1.000000,5.000000,3.000000
0.763462,-0.561333,-0.302491,-0.016887,-0.220075,-0.135010,1.000000,5.000000,3.000000
0.773160,-0.604030,-0.320568,0.030459,-0.138839,-0.092870,1.000000,5.000000,3.000000
