acel_x,acel_y,acel_z,gyro_x,gyro_y,gyro_z,solo,nivel,user_id
-0.879475,-0.478110,-0.378415,-1.433259,-1.146351,-0.303408,3.000000,5.000000,3.000000
-0.888115,-0.394404,-0.367810,-1.576813,-1.140854,-0.144583,3.000000,5.000000,3.000000
-0.874292,-0.260524,-0.344912,-0.963198,-1.057470,0.055780,3.000000,5.000000,3.000000
-0.874045,-0.267761,-0.338886,0.231349,-0.929800,0.291269,3.000000,5.000000,3.000000
-0.864172,-0.364010,-0.339368,1.042883,-0.524185,0.547527,3.000000,5.000000,3.000000
-0.807153,-0.465566,-0.323701,0.781433,-0.003422,0.562493,3.000000,5.000000,3.000000
-0.767659,-0.479316,-0.298393,-0.364245,0.353323,0.351439,3.000000,5.000000,3.000000
-0.746678,-0.408395,-0.309240,-1.313530,0.545440,0.039287,3.000000,5.000000,3.000000
-0.851583,-0.167893,-0.321532,-0.927463,0.304454,-0.192536,3.000000,5.000000,3.000000
-0.979691,-0.219033,-0.388779,0.479971,0.035673,-0.232548,3.000000,5.000000,3.000000
-1.007583,-0.374865,-0.405169,1.184909,0.034757,-0.216360,3.000000,5.000000,3.000000
-0.904900,-0.458088,-0.372148,0.771964,0.251003,-0.358997,3.000000,5.000000,3.000000
-0.755811,-0.422869,-0.316953,-0.075611,0.450145,-0.627472,3.000000,5.000000,3.000000
-0.788393,-0.444097,-0.347081,-0.686782,0.575678,-0.776523,3.000000,5.000000,3.000000
-0.802216,-0.347365,-0.342743,-0.994658,0.672500,-0.837305,3.000000,5.000000,3.000000
-0.825418,-0.243638,-0.277906,-0.370354,0.572013,-0.683061,3.000000,5.000000,3.000000
-0.891324,-0.277892,-0.264890,0.994014,0.278492,-0.261870,3.000000,5.000000,3.000000
-0.981665,-0.536969,-0.050134,2.128391,-0.192485,0.020656,3.000000,5.000000,3.000000
-1.046089,-0.622845,0.131596,1.545320,0.175866,0.057002,3.000000,5.000000,3.000000
-0.828627,-0.417321,-0.238136,1.180633,1.394848,0.201777,3.000000,5.000000,3.000000
-0.730387,-0.474974,-0.407820,1.144897,1.721661,0.337695,3.000000,5.000000,3.000000
-0.735077,-0.548065,-0.416979,0.486996,1.422642,0.411915,3.000000,5.000000,3.000000
-0.676330,-0.450128,-0.409026,0.011437,0.650509,0.392673,3.000000,5.000000,3.000000
-0.691880,-0.352431,-0.469765,0.744170,-0.365055,0.483997,3.000000,5.000000,3.000000
-0.791849,-0.524908,-0.630531,1.443000,-1.726062,0.371292,3.000000,5.000000,3.000000
-0.858001,-0.674950,-0.735137,0.176371,-2.948709,0.023405,3.000000,5.000000,3.000000
-0.837513,-0.533592,-0.816605,-1.812912,-3.652731,-0.087773,3.000000,5.000000,3.000000
-0.811596,-0.305633,-0.834200,-2.307713,-3.686329,0.258893,3.000000,5.000000,3.000000
-0.691387,-0.409843,-0.918801,-0.736262,-3.405637,0.659926,3.000000,5.000000,3.000000
-0.647450,-0.615609,-0.746466,-0.435716,-3.436485,0.390229,3.000000,5.000000,3.000000
-0.668925,-0.402606,-0.678254,-0.647687,-3.154265,0.092127,3.000000,5.000000,3.000000
-0.637330,-0.468943,-0.659213,0.261281,-2.631059,0.346858,3.000000,5.000000,3.000000
-0.376671,-0.522254,-0.633182,0.744781,-1.907489,0.672449,3.000000,5.000000,3.000000
-0.081949,-0.567605,-0.836128,1.044105,-1.759049,0.670922,3.000000,5.000000,3.000000
0.143528,-0.607889,-0.545689,0.379789,-1.713234,0.128473,3.000000,5.000000,3.000000
0.176016,-0.599205,-0.541591,-0.467176,-1.274328,0.178870,3.000000,5.000000,3.000000
0.363669,-0.560609,-0.758035,-0.776579,-0.997911,0.135498,3.000000,5.000000,3.000000
0.062551,-0.630323,-0.850108,-0.720380,-0.836948,0.107704,3.000000,5.000000,3.000000
0.075401,-0.618503,-1.037869,-0.802235,-0.822593,0.319674,3.000000,5.000000,3.000000
0.189835,-0.343747,-1.031361,-0.224052,-1.043115,0.777212,3.000000,5.000000,3.000000
0.200745,-0.318177,-0.840949,0.887418,-1.237981,1.083256,3.000000,5.000000,3.000000
0.393975,-0.578219,-0.653670,0.832745,-1.316477,0.441236,3.000000,5.000000,3.000000
0.458708,-0.594863,-0.333343,0.074051,-1.102369,0.323339,3.000000,5.000000,3.000000
0.612661,-0.562539,-0.464462,-0.260398,-0.636279,0.127557,3.000000,5.000000,3.000000
0.663574,-0.517188,-0.472898,-0.458013,-0.544955,0.124808,3.000000,5.000000,3.000000
0.741400,-0.514294,-0.497965,-0.101573,-0.424003,0.338916,3.000000,5.000000,3.000000
0.699699,-0.451816,-0.484708,-0.161438,-0.459128,0.274470,3.000000,5.000000,3.000000
0.683698,-0.552649,-0.564971,-0.116539,-0.389184,0.257671,3.000000,5.000000,3.000000
0.661877,-0.490412,-0.385164,-0.372797,-0.553507,0.242400,3.000000,5.000000,3.000000
0.706972,-0.479075,-0.456267,-0.313238,-0.367498,0.295850,3.000000,5.000000,3.000000
0.697517,-0.430347,-0.547376,-0.180680,-0.285642,0.189865,3.000000,5.000000,3.000000
0.679091,-0.486794,-0.404687,0.125974,-0.298470,0.084186,3.000000,5.000000,3.000000
0.721519,-0.637801,-0.429272,-0.017579,-0.123457,-0.011109,3.000000,5.000000,3.000000
0.755461,-0.545894,-0.456026,-0.471148,-0.087427,0.072578,3.000000,5.000000,3.000000
0.648543,-0.400194,-0.453857,-0.279336,-0.087732,0.256449,3.000000,5.000000,3.000000
0.498711,-0.480040,-0.192823,0.712403,0.169747,0.343192,3.000000,5.000000,3.000000
0.460890,-0.734292,0.088462,0.577708,1.013047,0.285770,3.000000,5.000000,3.000000
0.564899,-0.774576,0.029244,-0.734431,2.218284,0.529505,3.000000,5.000000,3.000000
0.803466,-0.431794,-0.178120,-3.000436,2.549068,-0.046235,3.000000,5.000000,3.000000
0.235415,-0.308528,-0.851313,-0.471453,3.288826,0.481247,3.000000,5.000000,3.000000
0.251901,-0.434448,-1.835915,1.478123,3.230793,1.119296,3.000000,5.000000,3.000000
0.404885,-0.431553,-1.238405,0.552051,1.311149,0.443984,3.000000,5.000000,3.000000
0.428644,-0.472803,-0.750804,0.329085,0.218311,0.052420,3.000000,5.000000,3.000000
0.481498,-0.490171,-0.886262,-0.286361,0.235415,0.043562,3.000000,5.000000,3.000000
0.277843,-0.311423,-0.938565,-0.727711,-0.350404,-0.184291,3.000000,5.000000,3.000000
0.467436,-0.257388,-1.333611,0.047171,-0.767625,-0.172684,3.000000,5.000000,3.000000
0.347910,-0.448439,-1.030397,-0.294913,-2.026313,-1.033088,3.000000,5.000000,3.000000
0.733156,-0.891812,-1.407366,-0.464734,-2.662224,-0.951232,3.000000,5.000000,3.000000
