acel_x,acel_y,acel_z,gyro_x,gyro_y,gyro_z,solo,nivel,user_id
0.537018,-0.804488,-0.260793,-0.120566,-0.208816,0.014560,2.000000,5.000000,2.000000
0.496529,-0.791945,-0.221505,-0.125453,-0.172470,-0.001323,2.000000,5.000000,2.000000
0.548655,-0.741046,-0.225844,-0.170657,-0.103442,-0.008959,2.000000,5.000000,2.000000
0.583567,-0.860694,-0.212105,-0.269923,-0.143454,0.056709,2.000000,5.000000,2.000000
0.616055,-0.769752,-0.201259,-0.195703,-0.197210,0.129708,2.000000,5.000000,2.000000
0.584780,-0.852734,-0.184869,-0.204255,-0.277539,0.181326,2.000000,5.000000,2.000000
0.566596,-0.742976,-0.141243,-0.342616,-0.284564,0.254935,2.000000,5.000000,2.000000
0.513016,-0.716200,-0.133289,-0.239074,-0.193545,0.171857,2.000000,5.000000,2.000000
0.501136,-0.626705,-0.134253,-0.141947,-0.121463,0.046019,2.000000,5.000000,2.000000
0.562232,-0.757691,-0.086288,-0.031685,-0.031055,0.004480,2.000000,5.000000,2.000000
0.606600,-0.756243,-0.107258,-0.029248,-0.001736,-0.004072,2.000000,5.000000,2.000000
0.595932,-0.749006,-0.078816,0.011679,0.006815,-0.020872,2.000000,5.000000,2.000000
0.606842,-0.753348,-0.083637,-0.114161,0.026365,-0.005298,2.000000,5.000000,2.000000
0.601993,-0.739840,-0.089422,0.036095,0.007432,-0.012935,2.000000,5.000000,2.000000
0.583567,-0.717647,-0.107499,0.000059,0.001325,-0.026071,2.000000,5.000000,2.000000
0.556656,-0.717647,-0.127745,0.229749,-0.005700,-0.028825,2.000000,5.000000,2.000000
0.589628,-0.754072,-0.152571,0.236774,-0.039909,-0.077388,2.000000,5.000000,2.000000
0.597872,-0.768063,-0.130879,0.442025,-0.141312,-0.074640,2.000000,5.000000,2.000000
0.620419,-0.829093,-0.077852,0.335429,-0.093359,-0.120760,2.000000,5.000000,2.000000
0.616297,-0.857317,-0.085083,0.286254,-0.133677,-0.019967,2.000000,5.000000,2.000000
0.598357,-0.757691,-0.056642,0.252351,-0.081142,0.021266,2.000000,5.000000,2.000000
0.617267,-0.780607,-0.099304,0.201955,-0.020056,-0.005612,2.000000,5.000000,2.000000
0.604175,-0.770476,-0.102919,0.204428,-0.000817,-0.008974,2.000000,5.000000,2.000000
0.611691,-0.765651,-0.113765,0.083799,0.033086,-0.001644,2.000000,5.000000,2.000000
0.595447,-0.785914,-0.116658,0.151615,0.028508,0.020958,2.000000,5.000000,2.000000
0.603933,-0.785190,-0.140761,0.077111,0.045617,0.006912,2.000000,5.000000,2.000000
0.614116,-0.767822,-0.128468,0.063989,0.041043,-0.001946,2.000000,5.000000,2.000000
0.630117,-0.751901,-0.151366,0.021849,0.014782,-0.030657,2.000000,5.000000,2.000000
0.611933,-0.750936,-0.123648,0.103100,0.010202,0.010877,2.000000,5.000000,2.000000
0.615570,-0.789532,-0.122925,0.029508,0.035250,0.009352,2.000000,5.000000,2.000000
0.594235,-0.740081,-0.113524,-0.003476,0.046554,0.005382,2.000000,5.000000,2.000000
