acel_x,acel_y,acel_z,gyro_x,gyro_y,gyro_z,solo,nivel,user_id
-0.250538,-0.056929,-1.029433,-0.242787,-0.204400,0.068300,4.000000,1.000000,6.000000
-0.202405,0.036662,-1.029433,-0.128555,-0.366585,-0.063341,4.000000,1.000000,6.000000
-0.172291,0.073081,-1.023648,-0.115727,-0.586496,-0.305549,4.000000,1.000000,6.000000
-0.112804,0.111927,-1.059803,0.153970,-0.870549,-0.401455,4.000000,1.000000,6.000000
-0.067139,0.185979,-1.081013,0.721769,-1.205303,-0.552339,4.000000,1.000000,6.000000
-0.009873,0.171654,-1.082942,0.785605,-1.610918,-0.536456,4.000000,1.000000,6.000000
0.045580,0.212444,-1.052331,1.313698,-1.763023,-0.514465,4.000000,1.000000,6.000000
0.103282,0.482429,-1.125845,1.891576,-1.843352,-0.634806,4.000000,1.000000,6.000000
0.272024,0.218756,-1.073541,3.389723,-1.595951,-0.946958,4.000000,1.000000,6.000000
0.186441,0.104158,-0.620167,1.435566,-1.450871,-0.946041,4.000000,1.000000,6.000000
0.222565,0.061669,-0.682593,-0.307233,-0.975923,-1.013237,4.000000,1.000000,6.000000
0.367548,0.089833,-0.805277,-0.551274,-0.533657,-0.406037,4.000000,1.000000,6.000000
0.567808,0.210987,-1.272872,-0.954750,-0.956681,0.503236,4.000000,1.000000,6.000000
0.459920,0.416632,-0.705732,-0.674363,-1.591675,1.020028,4.000000,1.000000,6.000000
0.545261,0.243035,-0.674398,0.001559,-1.251118,1.195652,4.000000,1.000000,6.000000
0.609024,0.434842,-0.591725,-1.302027,-1.319229,0.996510,4.000000,1.000000,6.000000
0.668181,0.221427,-0.578951,-0.745834,-1.063582,1.053931,4.000000,1.000000,6.000000
0.738733,0.344523,-0.622336,-0.861288,-0.898038,0.970854,4.000000,1.000000,6.000000
0.699699,0.339667,-0.691029,-0.972160,-0.839089,0.786983,4.000000,1.000000,6.000000
0.824316,0.284067,-0.608597,-0.655732,-0.689427,0.456811,4.000000,1.000000,6.000000
0.802496,0.400122,-0.568345,-0.673752,-0.726690,0.143437,4.000000,1.000000,6.000000
0.784797,0.144462,-0.576058,-0.568378,-0.744405,-0.045931,4.000000,1.000000,6.000000
0.815588,0.269985,-0.619202,-0.580290,-0.741351,-0.068839,4.000000,1.000000,6.000000
0.713033,0.179667,-0.498929,-0.527145,-0.799994,-0.195593,4.000000,1.000000,6.000000
0.746249,0.144219,-0.578228,-0.621523,-0.592300,-0.283558,4.000000,1.000000,6.000000
