acel_x,acel_y,acel_z,gyro_x,gyro_y,gyro_z,solo,nivel,user_id
-0.021475,0.316602,-0.985807,0.049875,0.100776,0.095938,5.000000,5.000000,6.000000
0.012365,0.342095,-0.949653,-0.072298,-0.007958,0.006752,5.000000,5.000000,6.000000
0.032973,0.278483,-0.950376,0.048037,0.020141,-0.018904,5.000000,5.000000,6.000000
0.024002,0.287952,-0.946519,0.046204,0.010979,-0.010352,5.000000,5.000000,6.000000
0.016971,0.313688,-0.948206,-0.020987,-0.000932,0.006750,5.000000,5.000000,6.000000
0.036852,0.286495,-0.944109,0.022385,0.021365,-0.003328,5.000000,5.000000,6.000000
0.021093,0.302277,-0.932058,-0.001436,0.007929,-0.003939,5.000000,5.000000,6.000000
0.028124,0.292322,-0.946278,0.043461,0.008542,-0.015241,5.000000,5.000000,6.000000
0.024729,0.322186,-0.954473,-0.007543,0.026259,-0.015549,5.000000,5.000000,6.000000
0.035397,0.299120,-0.934227,-0.022505,0.021376,-0.018301,5.000000,5.000000,6.000000
0.020365,0.274356,-0.940011,0.055067,0.026267,-0.028384,5.000000,5.000000,6.000000
0.033215,0.302277,-0.956160,0.038583,0.033603,-0.045493,5.000000,5.000000,6.000000
0.019153,0.315873,-0.943627,-0.017000,0.030858,-0.024732,5.000000,5.000000,6.000000
0.024729,0.279454,-0.932299,0.048062,0.026891,-0.025650,5.000000,5.000000,6.000000
0.017941,0.290137,-0.955437,0.038603,0.037587,-0.038483,5.000000,5.000000,6.000000
0.017941,0.324856,-0.941699,0.070982,0.024764,-0.035740,5.000000,5.000000,6.000000
0.020123,0.299363,-0.940011,0.017231,0.044619,-0.025053,5.000000,5.000000,6.000000
0.021820,0.275327,-0.937119,0.036785,0.017136,-0.030249,5.000000,5.000000,6.000000
0.022547,0.289166,-0.943627,0.082906,0.031189,-0.037579,5.000000,5.000000,6.000000
-0.001234,0.306161,-0.939770,-0.023070,0.018672,-0.030254,5.000000,5.000000,6.000000
0.013092,0.339424,-0.931093,0.023050,0.034862,-0.024761,5.000000,5.000000,6.000000
0.024972,0.256632,-0.935673,0.120191,0.029981,-0.018962,5.000000,5.000000,6.000000
-0.014810,0.281882,-0.938324,0.059107,0.038536,0.012193,5.000000,5.000000,6.000000
0.061339,0.279940,-0.979058,-0.000444,0.081305,-0.042787,5.000000,5.000000,6.000000
0.023032,0.310532,-0.906991,-0.271362,0.113070,-0.050423,5.000000,5.000000,6.000000
0.016729,0.311260,-0.879272,-0.007774,0.165299,0.003944,5.000000,5.000000,6.000000
-0.220671,0.514720,-0.928924,0.405476,0.123149,0.103515,5.000000,5.000000,6.000000
-0.500089,0.582702,-1.263713,0.477253,-0.402500,-0.642046,5.000000,5.000000,6.000000
-0.434431,1.702947,-1.504741,0.090575,-1.624231,-2.042760,5.000000,5.000000,6.000000
0.680061,-0.641902,-1.087280,4.040125,-1.379579,-2.726012,5.000000,5.000000,6.000000
0.864077,-0.574600,-0.327558,-1.770426,-1.728078,-2.474030,5.000000,5.000000,6.000000
0.540897,0.204431,-0.542314,-0.701717,-0.563158,-0.612113,5.000000,5.000000,6.000000
0.469375,0.313202,-0.834682,-0.014493,-0.013073,-0.089518,5.000000,5.000000,6.000000
0.469860,0.366617,-0.826487,-0.045343,-0.028652,-0.113044,5.000000,5.000000,6.000000
0.481740,0.322186,-0.847939,-0.030076,-0.035376,-0.148189,5.000000,5.000000,6.000000
0.460405,0.334811,-0.832995,-0.067952,-0.154803,-0.140565,5.000000,5.000000,6.000000
0.467678,0.329227,-0.845528,-0.072228,-0.086692,-0.188213,5.000000,5.000000,6.000000
0.448283,0.318301,-0.806000,-0.069174,-0.105323,-0.159197,5.000000,5.000000,6.000000
0.453374,0.318787,-0.825282,-0.063676,-0.066228,-0.182104,5.000000,5.000000,6.000000
0.466466,0.332626,-0.808410,-0.095441,-0.066228,-0.183326,5.000000,5.000000,6.000000
0.448767,0.284796,-0.815882,-0.021221,-0.057676,-0.165305,5.000000,5.000000,6.000000
0.471800,0.334325,-0.811784,-0.056956,-0.064701,-0.166222,5.000000,5.000000,6.000000
0.452162,0.300334,-0.788404,0.011461,-0.053094,-0.131097,5.000000,5.000000,6.000000
0.475921,0.284796,-0.807687,0.053000,-0.034161,-0.104229,5.000000,5.000000,6.000000
0.466951,0.306890,-0.812989,-0.013884,-0.024698,-0.081338,5.000000,5.000000,6.000000
0.476891,0.284310,-0.861436,0.081414,-0.014317,-0.053251,5.000000,5.000000,6.000000
0.506227,0.301791,-0.821666,0.054536,0.076396,-0.045921,5.000000,5.000000,6.000000
0.505257,0.254932,-0.825282,0.052106,-0.018588,0.005081,5.000000,5.000000,6.000000
0.510591,0.290380,-0.815159,0.006601,-0.027143,-0.004388,5.000000,5.000000,6.000000
0.499439,0.307133,-0.822149,-0.005919,-0.015541,-0.010191,5.000000,5.000000,6.000000
0.500651,0.242550,-0.809615,0.002632,-0.020429,-0.024547,5.000000,5.000000,6.000000
0.501136,0.311988,-0.811784,0.055167,-0.030816,-0.003474,5.000000,5.000000,6.000000
0.517864,0.260274,-0.815641,-0.002555,-0.010965,-0.010805,5.000000,5.000000,6.000000
0.495802,0.291351,-0.809856,0.004774,-0.014633,0.022792,5.000000,5.000000,6.000000
0.516895,0.292565,-0.810820,0.035318,-0.022271,-0.021493,5.000000,5.000000,6.000000
0.505257,0.279211,-0.743814,-0.062109,-0.005781,-0.020886,5.000000,5.000000,6.000000
0.509864,0.262702,-0.803348,0.049985,-0.009141,-0.019359,5.000000,5.000000,6.000000
0.505985,0.289166,-0.816605,-0.108840,0.002464,-0.016919,5.000000,5.000000,6.000000
0.487074,0.276298,-0.859267,0.009353,0.007046,-0.005619,5.000000,5.000000,6.000000
0.510834,0.267800,-0.741886,0.036537,0.034230,-0.007452,5.000000,5.000000,6.000000
0.520531,0.267800,-0.810579,-0.017830,0.034535,0.008125,5.000000,5.000000,6.000000
0.484649,0.302520,-0.812266,0.032257,0.021407,0.016679,5.000000,5.000000,6.000000
0.504530,0.274356,-0.810097,0.028293,0.016217,0.015154,5.000000,5.000000,6.000000
0.532896,0.257846,-0.818292,0.108319,0.032101,0.019737,5.000000,5.000000,6.000000
0.495802,0.296693,-0.824559,-0.017819,0.017748,0.019432,5.000000,5.000000,6.000000
0.515198,0.257117,-0.806964,0.015168,0.022943,-0.007136,5.000000,5.000000,6.000000
0.521501,0.289409,-0.826728,0.004172,0.022642,0.010272,5.000000,5.000000,6.000000
0.505500,0.268286,-0.810338,0.025861,0.006763,-0.011718,5.000000,5.000000,6.000000
0.514228,0.290137,-0.823836,0.020366,0.011652,-0.009888,5.000000,5.000000,6.000000
0.522471,0.279940,-0.816123,0.054579,0.012569,-0.036768,5.000000,5.000000,6.000000
0.510106,0.258088,-0.804794,-0.020853,0.014710,-0.039523,5.000000,5.000000,6.000000
0.532654,0.273627,-0.847457,-0.039793,0.011353,-0.045638,5.000000,5.000000,6.000000
0.522713,0.261002,-0.809374,0.022205,-0.029575,-0.031290,5.000000,5.000000,6.000000
0.518107,0.236237,-0.828415,-0.072783,-0.028052,-0.041070,5.000000,5.000000,6.000000
0.509621,0.280183,-0.820220,-0.085015,-0.035083,-0.023055,5.000000,5.000000,6.000000
0.540897,0.227011,-0.805759,-0.049897,-0.023785,-0.038023,5.000000,5.000000,6.000000
0.513985,0.289652,-0.839744,-0.055089,-0.057993,-0.003509,5.000000,5.000000,6.000000
0.472042,0.230653,-0.792743,-0.142448,-0.066856,-0.041994,5.000000,5.000000,6.000000
0.506954,0.299606,-0.815400,0.071038,0.001250,-0.016341,5.000000,5.000000,6.000000
0.535563,0.227254,-0.828656,0.030427,0.009193,-0.059411,5.000000,5.000000,6.000000
0.438827,0.245706,-0.724050,0.046312,-0.115422,0.019997,5.000000,5.000000,6.000000
0.355183,0.311017,-1.100537,-0.698638,-0.093126,-0.043228,5.000000,5.000000,6.000000
0.692183,1.912963,-1.480398,-1.324164,-0.772713,-1.254879,5.000000,5.000000,6.000000
0.676667,-0.069232,-1.254795,5.844951,-1.410457,-2.329696,5.000000,5.000000,6.000000
0.629632,-1.060188,-0.115212,-1.019953,-1.981616,-3.328461,5.000000,5.000000,6.000000
0.569990,-0.373418,-0.188966,-1.110667,-1.206733,-1.309857,5.000000,5.000000,6.000000
0.784070,0.046131,-0.518211,-0.057230,-0.134665,-0.073160,5.000000,5.000000,6.000000
0.819710,0.095417,-0.576540,0.046923,0.039432,0.040461,5.000000,5.000000,6.000000
0.830377,0.068225,-0.584976,0.086027,0.042188,0.006869,5.000000,5.000000,6.000000
0.791101,0.001942,-0.558945,0.056110,0.028449,0.040469,5.000000,5.000000,6.000000
0.846621,0.104401,-0.585940,0.075352,0.052578,0.016034,5.000000,5.000000,6.000000
0.807103,0.002671,-0.575817,0.021908,0.023872,0.012370,5.000000,5.000000,6.000000
0.792313,0.105858,-0.557017,0.036263,0.055332,0.052382,5.000000,5.000000,6.000000
0.813649,0.112899,-0.587628,0.125151,0.060840,0.027345,5.000000,5.000000,6.000000
0.780676,0.077451,-0.585940,0.078430,0.064816,0.053614,5.000000,5.000000,6.000000
0.770008,0.160486,-0.584012,0.175259,0.076733,0.055452,5.000000,5.000000,6.000000
0.794253,0.090319,-0.577505,0.136164,0.142401,0.064920,5.000000,5.000000,6.000000
0.791586,0.153445,-0.591484,0.155406,0.088340,0.123563,5.000000,5.000000,6.000000
0.802738,0.175053,-0.585458,0.152657,0.081620,0.164186,5.000000,5.000000,6.000000
0.784555,0.128923,-0.586664,0.230848,0.109109,0.131199,5.000000,5.000000,6.000000
0.821164,0.155630,-0.624987,0.338971,0.145456,0.214277,5.000000,5.000000,6.000000
0.821649,0.161457,-0.615587,0.058889,0.098113,0.111957,5.000000,5.000000,6.000000
0.803466,0.179667,-0.616551,0.186257,0.114310,0.067371,5.000000,5.000000,6.000000
0.806133,0.242793,-0.616310,-0.034559,0.068503,0.077458,5.000000,5.000000,6.000000
0.808315,0.154902,-0.594617,0.261716,0.078282,-0.005922,5.000000,5.000000,6.000000
0.785040,0.269743,-0.591725,-0.067535,0.033999,0.008129,5.000000,5.000000,6.000000
0.836681,0.141062,-0.575817,0.360987,0.012008,0.053638,5.000000,5.000000,6.000000
0.715458,0.252990,-0.566417,0.096788,-0.107111,-0.011113,5.000000,5.000000,6.000000
0.676424,0.093718,-0.581120,1.225972,0.210234,0.242701,5.000000,5.000000,6.000000
0.664059,-0.581837,-0.488083,0.995982,0.617070,0.905795,5.000000,5.000000,6.000000
0.692668,-0.632253,-0.405410,-1.866533,1.100570,2.103091,5.000000,5.000000,6.000000
0.798617,-0.206248,-0.202223,-2.230303,1.783212,2.980599,5.000000,5.000000,6.000000
0.324393,0.636117,-0.872765,-1.140214,3.026017,3.681262,5.000000,5.000000,6.000000
-0.665963,0.564736,-1.480639,-2.157916,3.081300,2.956775,5.000000,5.000000,6.000000
-0.495646,1.057362,-1.513419,-0.856467,1.929209,1.929300,5.000000,5.000000,6.000000
-0.188829,0.437269,-0.981950,-0.374495,0.509558,0.473303,5.000000,5.000000,6.000000
-0.048627,0.342338,-0.896385,-0.232468,0.194657,0.016375,5.000000,5.000000,6.000000
-0.044184,0.344765,-0.868185,0.342661,0.154340,-0.078919,5.000000,5.000000,6.000000
-0.154025,0.369773,-0.937601,0.113281,-0.035334,0.014543,5.000000,5.000000,6.000000
-0.446032,0.730563,-1.114998,0.949556,-0.509976,-0.564252,5.000000,5.000000,6.000000
-0.212279,0.740275,-1.327344,-0.817677,-1.459872,-1.718482,5.000000,5.000000,6.000000
0.229111,-0.016645,-1.230210,4.715235,-1.719489,-2.128678,5.000000,5.000000,6.000000
1.186530,-0.809072,-0.684280,-0.522018,-1.579601,-2.340953,5.000000,5.000000,6.000000
0.581870,0.097845,-0.460365,-1.066910,-0.791891,-0.602126,5.000000,5.000000,6.000000
0.489498,0.324371,-0.796840,-0.089831,-0.066488,0.069826,5.000000,5.000000,6.000000
0.473739,0.309318,-0.838779,-0.042184,-0.011816,0.083571,5.000000,5.000000,6.000000
0.484649,0.332383,-0.873247,-0.013168,-0.054882,0.038978,5.000000,5.000000,6.000000
0.512046,0.307133,-0.883611,-0.181768,-0.116284,-0.040735,5.000000,5.000000,6.000000
0.496044,0.316359,-0.892047,-0.259348,-0.089101,-0.110984,5.000000,5.000000,6.000000
0.512773,0.132565,-0.870595,-0.167108,-0.061306,-0.145498,5.000000,5.000000,6.000000
0.352759,0.634903,-0.879995,-1.072104,-0.100402,-0.174820,5.000000,5.000000,6.000000
0.201715,0.456450,-1.069926,0.814247,-0.395755,-0.344640,5.000000,5.000000,6.000000
0.452162,1.394115,-1.121506,-1.562935,-1.197821,-1.426483,5.000000,5.000000,6.000000
0.406339,0.584402,-1.290467,4.426294,-1.862443,-1.732832,5.000000,5.000000,6.000000
0.392520,-0.698349,-0.188966,1.278200,-1.907647,-3.268547,5.000000,5.000000,6.000000
0.589871,-0.510434,-0.256454,-0.855858,-1.275707,-2.044067,5.000000,5.000000,6.000000
0.814618,-0.092148,-0.477719,-0.050127,-0.295879,-0.118620,5.000000,5.000000,6.000000
0.863592,0.086434,-0.558222,-0.071507,0.022382,0.199946,5.000000,5.000000,6.000000
0.835954,0.085706,-0.578951,0.187193,0.112490,0.155981,5.000000,5.000000,6.000000
0.837651,0.183551,-0.619926,-0.120988,0.137841,0.094895,5.000000,5.000000,6.000000
0.757401,0.099788,-0.580879,0.262024,0.082567,0.067414,5.000000,5.000000,6.000000
0.834741,0.248862,-0.609802,0.044556,0.153428,-0.008639,5.000000,5.000000,6.000000
0.775827,0.046616,-0.553161,0.268132,0.049275,0.021294,5.000000,5.000000,6.000000
0.818740,0.294750,-0.567381,0.181390,0.089898,0.015796,5.000000,5.000000,6.000000
0.827468,0.067496,-0.595100,0.406799,-0.008757,0.028624,5.000000,5.000000,6.000000
0.677879,0.396966,-0.646198,0.068990,0.002544,-0.026659,5.000000,5.000000,6.000000
0.642724,-0.389821,-0.452893,2.708539,0.462525,0.487995,5.000000,5.000000,6.000000
0.832074,-1.300690,-0.397456,-1.092570,0.895629,1.286701,5.000000,5.000000,6.000000
0.456041,-0.416838,-0.322978,-3.382704,1.502218,3.226809,5.000000,5.000000,6.000000
0.697032,0.722065,-0.410231,-1.663729,2.905986,3.896623,5.000000,5.000000,6.000000
-0.643994,0.658453,-1.454849,-0.836617,3.598097,3.821486,5.000000,5.000000,6.000000
-0.779754,1.247468,-1.673702,-2.100192,2.422487,2.301654,5.000000,5.000000,6.000000
-0.200924,0.471989,-1.087521,0.003017,0.614936,0.765327,5.000000,5.000000,6.000000
-0.006665,0.276541,-0.913739,-0.223920,0.208100,-0.029408,5.000000,5.000000,6.000000
0.010910,0.336511,-0.868908,0.201853,0.066990,-0.042542,5.000000,5.000000,6.000000
-0.122184,0.370987,-0.830826,0.141072,0.138461,0.133082,5.000000,5.000000,6.000000
-0.433197,0.519819,-0.991110,0.638928,-0.200874,-0.099047,5.000000,5.000000,6.000000
-0.682501,0.973841,-1.472926,-0.659772,-1.236902,-1.051080,5.000000,5.000000,6.000000
-0.269051,0.477330,-1.401340,5.868851,-2.264988,-2.200423,5.000000,5.000000,6.000000
1.325209,-1.062118,-0.856375,0.559515,-1.119616,-2.948733,5.000000,5.000000,6.000000
0.575324,-0.104933,-0.124371,-1.828968,-1.570740,-1.145459,5.000000,5.000000,6.000000
0.375306,0.321215,-0.821908,-0.075479,-0.132457,0.075050,5.000000,5.000000,6.000000
0.496044,0.307618,-0.850108,0.078459,0.043472,0.085129,5.000000,5.000000,6.000000
0.486104,0.330683,-0.857339,0.051886,0.054773,0.047561,5.000000,5.000000,6.000000
0.465739,0.322186,-0.863364,-0.134423,0.001938,0.024352,5.000000,5.000000,6.000000
0.494347,0.267072,-0.856857,0.053103,-0.021887,-0.006496,5.000000,5.000000,6.000000
0.537988,0.238422,-0.891565,-0.166198,-0.058539,-0.021767,5.000000,5.000000,6.000000
0.489741,0.348165,-0.904821,-0.365965,-0.113828,-0.069416,5.000000,5.000000,6.000000
