acel_x,acel_y,acel_z,gyro_x,gyro_y,gyro_z,solo,nivel,user_id
0.717398,-0.516223,-0.463016,-0.513592,0.008444,0.052773,2.000000,3.000000,1.000000
0.755219,-0.439996,-0.441564,-0.558796,0.019134,0.027728,2.000000,3.000000,1.000000
0.754492,-0.487035,-0.436021,-0.243589,0.014247,0.029560,2.000000,3.000000,1.000000
0.782615,-0.441443,-0.421077,-0.406690,-0.048367,0.052468,2.000000,3.000000,1.000000
0.823104,-0.487518,-0.434575,-0.365152,0.010276,0.000850,2.000000,3.000000,1.000000
0.768311,-0.449645,-0.432405,-0.496182,-0.030957,0.105919,2.000000,3.000000,1.000000
0.754249,-0.529008,-0.365881,-0.461668,-0.018740,0.026201,2.000000,3.000000,1.000000
0.751340,-0.518636,-0.376246,-0.473580,0.016996,0.032920,2.000000,3.000000,1.000000
0.728307,-0.490653,-0.378174,-0.392641,0.031351,0.051552,2.000000,3.000000,1.000000
0.762492,-0.536969,-0.372871,-0.311701,0.056397,0.063769,2.000000,3.000000,1.000000
0.753037,-0.508504,-0.340814,-0.355072,0.042347,0.090952,2.000000,3.000000,1.000000
0.766372,-0.573153,-0.338163,-0.345604,0.067392,0.054300,2.000000,3.000000,1.000000
0.786252,-0.517188,-0.335030,-0.393862,0.064949,0.052468,2.000000,3.000000,1.000000
0.763705,-0.545894,-0.313096,-0.345604,0.071668,0.036891,2.000000,3.000000,1.000000
0.785040,-0.483899,-0.307552,-0.413715,0.067698,0.020703,2.000000,3.000000,1.000000
0.777524,-0.535522,-0.297670,-0.213962,0.083275,0.012151,2.000000,3.000000,1.000000
0.769281,-0.539622,-0.265613,-0.364846,0.060978,-0.008313,2.000000,3.000000,1.000000
0.776312,-0.519601,-0.271398,-0.264664,0.074417,-0.019309,2.000000,3.000000,1.000000
0.773645,-0.574359,-0.271639,-0.284517,0.071363,-0.063597,2.000000,3.000000,1.000000
0.782615,-0.530938,-0.257660,-0.260694,0.097325,-0.027556,2.000000,3.000000,1.000000
0.788434,-0.554578,-0.251152,-0.290626,0.100990,-0.063902,2.000000,3.000000,1.000000
0.775584,-0.524425,-0.232834,-0.197469,0.130311,-0.056572,2.000000,3.000000,1.000000
0.773403,-0.558679,-0.226567,-0.262526,0.137642,-0.074592,2.000000,3.000000,1.000000
