acel_x,acel_y,acel_z,gyro_x,gyro_y,gyro_z,solo,nivel,user_id
0.813164,0.058756,-0.584976,0.160345,0.150305,0.170985,6.000000,3.000000,6.000000
0.798617,0.103430,-0.587387,0.123693,0.182070,0.230544,6.000000,3.000000,6.000000
0.817043,0.090076,-0.591002,0.160040,0.185429,0.228712,6.000000,3.000000,6.000000
0.807587,0.179667,-0.594859,0.116668,0.159468,0.247038,6.000000,3.000000,6.000000
0.764674,0.119211,-0.573648,0.231511,0.152137,0.202139,6.000000,3.000000,6.000000
0.820922,0.134507,-0.632941,0.103535,0.157024,0.233598,6.000000,3.000000,6.000000
0.769766,0.141305,-0.602089,0.210436,0.095632,0.115701,6.000000,3.000000,6.000000
0.798859,0.204431,-0.622818,0.088874,0.185429,0.079660,6.000000,3.000000,6.000000
0.810254,0.171654,-0.628120,0.189361,0.103573,0.030180,6.000000,3.000000,6.000000
0.754007,0.175296,-0.590038,0.083682,0.059591,0.039954,6.000000,3.000000,6.000000
0.773403,0.173111,-0.607151,0.176846,0.028442,0.038430,6.000000,3.000000,6.000000
0.781888,0.160486,-0.629085,0.029352,0.034861,0.072036,6.000000,3.000000,6.000000
0.781403,0.182580,-0.631254,0.071809,0.022035,0.041193,6.000000,3.000000,6.000000
0.785525,0.195448,-0.623782,-0.032331,0.010127,0.005462,6.000000,3.000000,6.000000
0.784070,0.177967,-0.624987,0.057460,-0.023470,-0.040963,6.000000,3.000000,6.000000
0.800314,0.157815,-0.602812,-0.096783,-0.028357,-0.061732,6.000000,3.000000,6.000000
0.794253,0.203946,-0.615346,-0.064416,-0.037217,-0.066317,6.000000,3.000000,6.000000
0.789646,0.123581,-0.597269,-0.056480,-0.090365,-0.156426,6.000000,3.000000,6.000000
0.806618,0.221670,-0.634387,-0.161856,-0.088234,-0.112455,6.000000,3.000000,6.000000
0.787949,0.089348,-0.585217,0.020182,-0.158178,-0.241347,6.000000,3.000000,6.000000
0.793283,0.164856,-0.608115,-0.148112,-0.120610,-0.170793,6.000000,3.000000,6.000000
0.778251,0.093475,-0.592930,-0.097715,-0.112058,-0.240126,6.000000,3.000000,6.000000
0.824316,0.232595,-0.584735,-0.178044,-0.105033,-0.196449,6.000000,3.000000,6.000000
0.762735,0.101245,-0.566417,0.148769,-0.093427,-0.270974,6.000000,3.000000,6.000000
0.735581,0.116540,-0.517247,-0.109933,-0.016763,-0.142693,6.000000,3.000000,6.000000
0.797162,0.031806,-0.577505,0.077298,0.050738,0.027128,6.000000,3.000000,6.000000
0.719337,0.137663,-0.537976,0.000946,0.041273,0.142278,6.000000,3.000000,6.000000
0.749643,0.002428,-0.492903,0.024770,0.280427,0.214666,6.000000,3.000000,6.000000
0.708669,0.021609,-0.557740,0.177486,0.514389,0.618142,6.000000,3.000000,6.000000
0.742127,0.020880,-0.526406,-0.149021,0.680238,0.955340,6.000000,3.000000,6.000000
0.753279,0.291837,-0.714409,-0.421467,0.745601,1.107140,6.000000,3.000000,6.000000
0.717640,0.450623,-0.796840,-0.092822,0.644808,0.809954,6.000000,3.000000,6.000000
0.705033,0.391867,-0.839020,0.006749,0.339070,0.403118,6.000000,3.000000,6.000000
0.685395,0.353263,-0.749599,0.024770,0.029362,0.105626,6.000000,3.000000,6.000000
0.648785,0.203946,-0.659454,0.181459,-0.059822,0.031415,6.000000,3.000000,6.000000
0.650482,0.314174,-0.681870,0.197647,-0.009731,0.038135,6.000000,3.000000,6.000000
0.712549,0.169226,-0.778040,0.117623,0.082509,-0.019898,6.000000,3.000000,6.000000
0.652664,0.097603,-0.629567,0.094716,0.009511,0.045159,6.000000,3.000000,6.000000
0.644421,-0.042215,-0.550509,0.321652,0.431619,0.350898,6.000000,3.000000,6.000000
0.660180,-0.139187,-0.486637,-0.024708,0.836012,0.929998,6.000000,3.000000,6.000000
0.611933,0.017238,-0.544002,-0.998733,1.223606,1.677391,6.000000,3.000000,6.000000
0.363426,0.477573,-0.819738,-0.992624,1.716268,1.952892,6.000000,3.000000,6.000000
0.011153,0.691716,-1.188271,-1.797134,1.605396,1.410443,6.000000,3.000000,6.000000
0.166803,0.777665,-1.293359,-0.442540,0.870220,1.025904,6.000000,3.000000,6.000000
0.265236,0.330683,-0.977371,-0.048837,0.282262,0.374721,6.000000,3.000000,6.000000
0.093099,0.630047,-1.040761,0.284695,0.131684,0.071732,6.000000,3.000000,6.000000
-0.100215,0.394052,-1.285647,-0.070523,-0.626400,-0.231562,6.000000,3.000000,6.000000
-0.162418,1.759032,-1.452197,-0.240955,-1.479473,-1.781938,6.000000,3.000000,6.000000
0.620662,-0.176577,-0.994966,3.674386,-1.642574,-2.485961,6.000000,3.000000,6.000000
0.706972,-0.623087,-0.358892,-0.299598,-1.840495,-2.840262,6.000000,3.000000,6.000000
0.597387,-0.252322,-0.198608,-0.843879,-1.238792,-1.531484,6.000000,3.000000,6.000000
0.640300,0.082307,-0.580397,-0.226599,-0.144122,-0.247445,6.000000,3.000000,6.000000
0.679333,0.380456,-0.748635,-0.017378,0.097781,0.159086,6.000000,3.000000,6.000000
0.717155,0.492383,-0.893734,-0.090071,-0.092809,-0.015011,6.000000,3.000000,6.000000
0.790859,0.647285,-0.921934,0.425499,-0.517055,-0.544020,6.000000,3.000000,6.000000
0.711094,0.099302,-0.716578,1.587671,-0.860361,-1.025076,6.000000,3.000000,6.000000
